result/tencentBlock.ns11977.oracleGeneral.zst Cacheus cache size      176, 1517639 req, miss ratio 0.5381, byte miss ratio 0.5381
result/tencentBlock.ns11977.oracleGeneral.zst Cacheus cache size      530, 1517639 req, miss ratio 0.5103, byte miss ratio 0.5103
result/tencentBlock.ns11977.oracleGeneral.zst Cacheus cache size     1768, 1517639 req, miss ratio 0.4839, byte miss ratio 0.4839
result/tencentBlock.ns11977.oracleGeneral.zst Cacheus cache size     5305, 1517639 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns11977.oracleGeneral.zst Cacheus cache size    17684, 1517639 req, miss ratio 0.3994, byte miss ratio 0.3994
result/tencentBlock.ns11977.oracleGeneral.zst Cacheus cache size    35368, 1517639 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns11977.oracleGeneral.zst Cacheus cache size    70736, 1517639 req, miss ratio 0.2687, byte miss ratio 0.2687
result/tencentBlock.ns11977.oracleGeneral.zst Cacheus cache size   141472, 1517639 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns11977.oracleGeneral.zst clock2 cache size      176, 1517639 req, miss ratio 0.5760, byte miss ratio 0.5760
result/tencentBlock.ns11977.oracleGeneral.zst clock2 cache size      530, 1517639 req, miss ratio 0.5237, byte miss ratio 0.5237
result/tencentBlock.ns11977.oracleGeneral.zst clock2 cache size     1768, 1517639 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns11977.oracleGeneral.zst clock2 cache size     5305, 1517639 req, miss ratio 0.4750, byte miss ratio 0.4750
result/tencentBlock.ns11977.oracleGeneral.zst clock2 cache size    17684, 1517639 req, miss ratio 0.4123, byte miss ratio 0.4123
result/tencentBlock.ns11977.oracleGeneral.zst clock2 cache size    35368, 1517639 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns11977.oracleGeneral.zst clock2 cache size    70736, 1517639 req, miss ratio 0.2793, byte miss ratio 0.2793
