result/tencentBlock.ns16919.oracleGeneral.zst LeCaR cache size      172, 1459451 req, miss ratio 0.5922, byte miss ratio 0.5922
result/tencentBlock.ns16919.oracleGeneral.zst LeCaR cache size      516, 1459451 req, miss ratio 0.5473, byte miss ratio 0.5473
result/tencentBlock.ns16919.oracleGeneral.zst LeCaR cache size     1721, 1459451 req, miss ratio 0.5155, byte miss ratio 0.5155
result/tencentBlock.ns16919.oracleGeneral.zst LeCaR cache size     5164, 1459451 req, miss ratio 0.4979, byte miss ratio 0.4979
result/tencentBlock.ns16919.oracleGeneral.zst LeCaR cache size    17214, 1459451 req, miss ratio 0.4422, byte miss ratio 0.4422
result/tencentBlock.ns16919.oracleGeneral.zst LeCaR cache size    34428, 1459451 req, miss ratio 0.3711, byte miss ratio 0.3711
result/tencentBlock.ns16919.oracleGeneral.zst LeCaR cache size    68856, 1459451 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns16919.oracleGeneral.zst LeCaR cache size   137712, 1459451 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns16919.oracleGeneral.zst Cacheus cache size      172, 1459451 req, miss ratio 0.5576, byte miss ratio 0.5576
result/tencentBlock.ns16919.oracleGeneral.zst Cacheus cache size      516, 1459451 req, miss ratio 0.5353, byte miss ratio 0.5353
result/tencentBlock.ns16919.oracleGeneral.zst Cacheus cache size     1721, 1459451 req, miss ratio 0.5142, byte miss ratio 0.5142
result/tencentBlock.ns16919.oracleGeneral.zst Cacheus cache size     5164, 1459451 req, miss ratio 0.4910, byte miss ratio 0.4910
result/tencentBlock.ns16919.oracleGeneral.zst Cacheus cache size    17214, 1459451 req, miss ratio 0.4305, byte miss ratio 0.4305
result/tencentBlock.ns16919.oracleGeneral.zst Cacheus cache size    34428, 1459451 req, miss ratio 0.3868, byte miss ratio 0.3868
result/tencentBlock.ns16919.oracleGeneral.zst Cacheus cache size    68856, 1459451 req, miss ratio 0.2683, byte miss ratio 0.2683
result/tencentBlock.ns16919.oracleGeneral.zst Cacheus cache size   137712, 1459451 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns16919.oracleGeneral.zst LRU cache size      172, 1459451 req, miss ratio 0.6295, byte miss ratio 0.6295
result/tencentBlock.ns16919.oracleGeneral.zst LRU cache size      516, 1459451 req, miss ratio 0.5514, byte miss ratio 0.5514
result/tencentBlock.ns16919.oracleGeneral.zst LRU cache size     1721, 1459451 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns16919.oracleGeneral.zst LRU cache size     5164, 1459451 req, miss ratio 0.5009, byte miss ratio 0.5009
