result/tencentBlock.ns21525.oracleGeneral.zst LIRS cache size      363, 2065785 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns21525.oracleGeneral.zst LIRS cache size     1089, 2065785 req, miss ratio 0.3983, byte miss ratio 0.3983
result/tencentBlock.ns21525.oracleGeneral.zst LIRS cache size     3631, 2065785 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns21525.oracleGeneral.zst LIRS cache size    10893, 2065785 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns21525.oracleGeneral.zst LIRS cache size    36312, 2065785 req, miss ratio 0.2599, byte miss ratio 0.2599
result/tencentBlock.ns21525.oracleGeneral.zst LIRS cache size    72624, 2065785 req, miss ratio 0.2273, byte miss ratio 0.2273
result/tencentBlock.ns21525.oracleGeneral.zst LIRS cache size   145248, 2065785 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns21525.oracleGeneral.zst LIRS cache size   290496, 2065785 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns21525.oracleGeneral.zst S3FIFO-1 cache size      363, 2065785 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns21525.oracleGeneral.zst S3FIFO-1 cache size     1089, 2065785 req, miss ratio 0.3942, byte miss ratio 0.3942
result/tencentBlock.ns21525.oracleGeneral.zst S3FIFO-1 cache size     3631, 2065785 req, miss ratio 0.3759, byte miss ratio 0.3759
result/tencentBlock.ns21525.oracleGeneral.zst S3FIFO-1 cache size    10893, 2065785 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns21525.oracleGeneral.zst S3FIFO-1 cache size    36312, 2065785 req, miss ratio 0.2630, byte miss ratio 0.2630
result/tencentBlock.ns21525.oracleGeneral.zst S3FIFO-1 cache size    72624, 2065785 req, miss ratio 0.2217, byte miss ratio 0.2217
result/tencentBlock.ns21525.oracleGeneral.zst S3FIFO-1 cache size   145248, 2065785 req, miss ratio 0.1916, byte miss ratio 0.1916
result/tencentBlock.ns21525.oracleGeneral.zst S3FIFO-1 cache size   290496, 2065785 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns21525.oracleGeneral.zst LHD cache size      363, 2065785 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns21525.oracleGeneral.zst LHD cache size     1089, 2065785 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns21525.oracleGeneral.zst LHD cache size     3631, 2065785 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns21525.oracleGeneral.zst LHD cache size    10893, 2065785 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns21525.oracleGeneral.zst LHD cache size    36312, 2065785 req, miss ratio 0.2858, byte miss ratio 0.2858
result/tencentBlock.ns21525.oracleGeneral.zst LHD cache size    72624, 2065785 req, miss ratio 0.2372, byte miss ratio 0.2372
result/tencentBlock.ns21525.oracleGeneral.zst LHD cache size   145248, 2065785 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns21525.oracleGeneral.zst LHD cache size   290496, 2065785 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns21525.oracleGeneral.zst LRU cache size      363, 2065785 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns21525.oracleGeneral.zst LRU cache size     1089, 2065785 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns21525.oracleGeneral.zst LRU cache size     3631, 2065785 req, miss ratio 0.3872, byte miss ratio 0.3872
result/tencentBlock.ns21525.oracleGeneral.zst LRU cache size    10893, 2065785 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns21525.oracleGeneral.zst LRU cache size    36312, 2065785 req, miss ratio 0.2809, byte miss ratio 0.2809
result/tencentBlock.ns21525.oracleGeneral.zst LRU cache size    72624, 2065785 req, miss ratio 0.2394, byte miss ratio 0.2394
result/tencentBlock.ns21525.oracleGeneral.zst LRU cache size   145248, 2065785 req, miss ratio 0.1888, byte miss ratio 0.1888
result/tencentBlock.ns21525.oracleGeneral.zst LRU cache size   290496, 2065785 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns21525.oracleGeneral.zst clock2 cache size      363, 2065785 req, miss ratio 0.4142, byte miss ratio 0.4142
