result/tencentBlock.ns2536.oracleGeneral.zst LRU cache size      483, 3952960 req, miss ratio 0.5490, byte miss ratio 0.5490
result/tencentBlock.ns2536.oracleGeneral.zst LRU cache size     1449, 3952960 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns2536.oracleGeneral.zst LRU cache size     4832, 3952960 req, miss ratio 0.3774, byte miss ratio 0.3774
result/tencentBlock.ns2536.oracleGeneral.zst LRU cache size    14498, 3952960 req, miss ratio 0.3114, byte miss ratio 0.3114
result/tencentBlock.ns2536.oracleGeneral.zst LRU cache size    48328, 3952960 req, miss ratio 0.2199, byte miss ratio 0.2199
result/tencentBlock.ns2536.oracleGeneral.zst LRU cache size    96656, 3952960 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns2536.oracleGeneral.zst LRU cache size   193312, 3952960 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns2536.oracleGeneral.zst LRU cache size   386624, 3952960 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns2536.oracleGeneral.zst ARC cache size      483, 3952960 req, miss ratio 0.5324, byte miss ratio 0.5324
result/tencentBlock.ns2536.oracleGeneral.zst ARC cache size     1449, 3952960 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns2536.oracleGeneral.zst ARC cache size     4832, 3952960 req, miss ratio 0.3572, byte miss ratio 0.3572
result/tencentBlock.ns2536.oracleGeneral.zst ARC cache size    14498, 3952960 req, miss ratio 0.2984, byte miss ratio 0.2984
result/tencentBlock.ns2536.oracleGeneral.zst ARC cache size    48328, 3952960 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns2536.oracleGeneral.zst ARC cache size    96656, 3952960 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns2536.oracleGeneral.zst ARC cache size   193312, 3952960 req, miss ratio 0.1259, byte miss ratio 0.1259
result/tencentBlock.ns2536.oracleGeneral.zst ARC cache size   386624, 3952960 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns2536.oracleGeneral.zst FIFO cache size      483, 3952960 req, miss ratio 0.6215, byte miss ratio 0.6215
result/tencentBlock.ns2536.oracleGeneral.zst FIFO cache size     1449, 3952960 req, miss ratio 0.5023, byte miss ratio 0.5023
result/tencentBlock.ns2536.oracleGeneral.zst FIFO cache size     4832, 3952960 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns2536.oracleGeneral.zst FIFO cache size    14498, 3952960 req, miss ratio 0.3335, byte miss ratio 0.3335
result/tencentBlock.ns2536.oracleGeneral.zst FIFO cache size    48328, 3952960 req, miss ratio 0.2430, byte miss ratio 0.2430
result/tencentBlock.ns2536.oracleGeneral.zst FIFO cache size    96656, 3952960 req, miss ratio 0.1869, byte miss ratio 0.1869
result/tencentBlock.ns2536.oracleGeneral.zst FIFO cache size   193312, 3952960 req, miss ratio 0.1520, byte miss ratio 0.1520
result/tencentBlock.ns2536.oracleGeneral.zst FIFO cache size   386624, 3952960 req, miss ratio 0.1331, byte miss ratio 0.1331
result/tencentBlock.ns2536.oracleGeneral.zst LIRS cache size      483, 3952960 req, miss ratio 0.5400, byte miss ratio 0.5400
result/tencentBlock.ns2536.oracleGeneral.zst LIRS cache size     1449, 3952960 req, miss ratio 0.4141, byte miss ratio 0.4141
result/tencentBlock.ns2536.oracleGeneral.zst LIRS cache size     4832, 3952960 req, miss ratio 0.3668, byte miss ratio 0.3668
result/tencentBlock.ns2536.oracleGeneral.zst LIRS cache size    14498, 3952960 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns2536.oracleGeneral.zst LIRS cache size    48328, 3952960 req, miss ratio 0.2206, byte miss ratio 0.2206
result/tencentBlock.ns2536.oracleGeneral.zst LIRS cache size    96656, 3952960 req, miss ratio 0.1562, byte miss ratio 0.1562
result/tencentBlock.ns2536.oracleGeneral.zst LIRS cache size   193312, 3952960 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns2536.oracleGeneral.zst LIRS cache size   386624, 3952960 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns2536.oracleGeneral.zst Cacheus cache size      483, 3952960 req, miss ratio 0.5288, byte miss ratio 0.5288
result/tencentBlock.ns2536.oracleGeneral.zst Cacheus cache size     1449, 3952960 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns2536.oracleGeneral.zst Cacheus cache size     4832, 3952960 req, miss ratio 0.3800, byte miss ratio 0.3800
result/tencentBlock.ns2536.oracleGeneral.zst Cacheus cache size    14498, 3952960 req, miss ratio 0.3068, byte miss ratio 0.3068
result/tencentBlock.ns2536.oracleGeneral.zst Cacheus cache size    48328, 3952960 req, miss ratio 0.2155, byte miss ratio 0.2155
result/tencentBlock.ns2536.oracleGeneral.zst Cacheus cache size    96656, 3952960 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns2536.oracleGeneral.zst Cacheus cache size   193312, 3952960 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns2536.oracleGeneral.zst Cacheus cache size   386624, 3952960 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns2536.oracleGeneral.zst Clock cache size      483, 3952960 req, miss ratio 0.5449, byte miss ratio 0.5449
result/tencentBlock.ns2536.oracleGeneral.zst Clock cache size     1449, 3952960 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns2536.oracleGeneral.zst Clock cache size     4832, 3952960 req, miss ratio 0.3729, byte miss ratio 0.3729
result/tencentBlock.ns2536.oracleGeneral.zst Clock cache size    14498, 3952960 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns2536.oracleGeneral.zst Clock cache size    48328, 3952960 req, miss ratio 0.2210, byte miss ratio 0.2210
result/tencentBlock.ns2536.oracleGeneral.zst Clock cache size    96656, 3952960 req, miss ratio 0.1691, byte miss ratio 0.1691
result/tencentBlock.ns2536.oracleGeneral.zst Clock cache size   193312, 3952960 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns2536.oracleGeneral.zst Clock cache size   386624, 3952960 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns2536.oracleGeneral.zst S3FIFO-1 cache size      483, 3952960 req, miss ratio 0.5388, byte miss ratio 0.5388
result/tencentBlock.ns2536.oracleGeneral.zst S3FIFO-1 cache size     1449, 3952960 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns2536.oracleGeneral.zst S3FIFO-1 cache size     4832, 3952960 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns2536.oracleGeneral.zst S3FIFO-1 cache size    14498, 3952960 req, miss ratio 0.2947, byte miss ratio 0.2947
result/tencentBlock.ns2536.oracleGeneral.zst S3FIFO-1 cache size    48328, 3952960 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns2536.oracleGeneral.zst S3FIFO-1 cache size    96656, 3952960 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns2536.oracleGeneral.zst S3FIFO-1 cache size   193312, 3952960 req, miss ratio 0.1259, byte miss ratio 0.1259
