result/tencentBlock.ns8779.oracleGeneral.zst LRU cache size      454, 3818665 req, miss ratio 0.5971, byte miss ratio 0.5971
result/tencentBlock.ns8779.oracleGeneral.zst LRU cache size     1363, 3818665 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns8779.oracleGeneral.zst LRU cache size     4543, 3818665 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns8779.oracleGeneral.zst LRU cache size    13631, 3818665 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns8779.oracleGeneral.zst LRU cache size    45439, 3818665 req, miss ratio 0.2323, byte miss ratio 0.2323
result/tencentBlock.ns8779.oracleGeneral.zst LRU cache size    90879, 3818665 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns8779.oracleGeneral.zst LRU cache size   181758, 3818665 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns8779.oracleGeneral.zst LRU cache size   363516, 3818665 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns8779.oracleGeneral.zst Cacheus cache size      454, 3818665 req, miss ratio 0.5727, byte miss ratio 0.5727
result/tencentBlock.ns8779.oracleGeneral.zst Cacheus cache size     1363, 3818665 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns8779.oracleGeneral.zst Cacheus cache size     4543, 3818665 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns8779.oracleGeneral.zst Cacheus cache size    13631, 3818665 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns8779.oracleGeneral.zst Cacheus cache size    45439, 3818665 req, miss ratio 0.2334, byte miss ratio 0.2334
result/tencentBlock.ns8779.oracleGeneral.zst Cacheus cache size    90879, 3818665 req, miss ratio 0.1749, byte miss ratio 0.1749
result/tencentBlock.ns8779.oracleGeneral.zst Cacheus cache size   181758, 3818665 req, miss ratio 0.1349, byte miss ratio 0.1349
result/tencentBlock.ns8779.oracleGeneral.zst Cacheus cache size   363516, 3818665 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns8779.oracleGeneral.zst S3FIFO-1 cache size      454, 3818665 req, miss ratio 0.5770, byte miss ratio 0.5770
result/tencentBlock.ns8779.oracleGeneral.zst S3FIFO-1 cache size     1363, 3818665 req, miss ratio 0.3719, byte miss ratio 0.3719
result/tencentBlock.ns8779.oracleGeneral.zst S3FIFO-1 cache size     4543, 3818665 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns8779.oracleGeneral.zst S3FIFO-1 cache size    13631, 3818665 req, miss ratio 0.2875, byte miss ratio 0.2875
result/tencentBlock.ns8779.oracleGeneral.zst S3FIFO-1 cache size    45439, 3818665 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns8779.oracleGeneral.zst S3FIFO-1 cache size    90879, 3818665 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns8779.oracleGeneral.zst S3FIFO-1 cache size   181758, 3818665 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns8779.oracleGeneral.zst S3FIFO-1 cache size   363516, 3818665 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns8779.oracleGeneral.zst ARC cache size      454, 3818665 req, miss ratio 0.5707, byte miss ratio 0.5707
result/tencentBlock.ns8779.oracleGeneral.zst ARC cache size     1363, 3818665 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns8779.oracleGeneral.zst ARC cache size     4543, 3818665 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns8779.oracleGeneral.zst ARC cache size    13631, 3818665 req, miss ratio 0.2903, byte miss ratio 0.2903
result/tencentBlock.ns8779.oracleGeneral.zst ARC cache size    45439, 3818665 req, miss ratio 0.2369, byte miss ratio 0.2369
result/tencentBlock.ns8779.oracleGeneral.zst ARC cache size    90879, 3818665 req, miss ratio 0.1784, byte miss ratio 0.1784
result/tencentBlock.ns8779.oracleGeneral.zst ARC cache size   181758, 3818665 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns8779.oracleGeneral.zst ARC cache size   363516, 3818665 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns8779.oracleGeneral.zst LHD cache size      454, 3818665 req, miss ratio 0.5882, byte miss ratio 0.5882
result/tencentBlock.ns8779.oracleGeneral.zst LHD cache size     1363, 3818665 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns8779.oracleGeneral.zst LHD cache size     4543, 3818665 req, miss ratio 0.3361, byte miss ratio 0.3361
result/tencentBlock.ns8779.oracleGeneral.zst LHD cache size    13631, 3818665 req, miss ratio 0.2945, byte miss ratio 0.2945
result/tencentBlock.ns8779.oracleGeneral.zst LHD cache size    45439, 3818665 req, miss ratio 0.2324, byte miss ratio 0.2324
result/tencentBlock.ns8779.oracleGeneral.zst LHD cache size    90879, 3818665 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns8779.oracleGeneral.zst LHD cache size   181758, 3818665 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns8779.oracleGeneral.zst LHD cache size   363516, 3818665 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns8779.oracleGeneral.zst LIRS cache size      454, 3818665 req, miss ratio 0.5856, byte miss ratio 0.5856
result/tencentBlock.ns8779.oracleGeneral.zst LIRS cache size     1363, 3818665 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns8779.oracleGeneral.zst LIRS cache size     4543, 3818665 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns8779.oracleGeneral.zst LIRS cache size    13631, 3818665 req, miss ratio 0.2911, byte miss ratio 0.2911
result/tencentBlock.ns8779.oracleGeneral.zst LIRS cache size    45439, 3818665 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns8779.oracleGeneral.zst LIRS cache size    90879, 3818665 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns8779.oracleGeneral.zst LIRS cache size   181758, 3818665 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns8779.oracleGeneral.zst LIRS cache size   363516, 3818665 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns8779.oracleGeneral.zst clock2 cache size      454, 3818665 req, miss ratio 0.5885, byte miss ratio 0.5885
result/tencentBlock.ns8779.oracleGeneral.zst clock2 cache size     1363, 3818665 req, miss ratio 0.4601, byte miss ratio 0.4601
result/tencentBlock.ns8779.oracleGeneral.zst clock2 cache size     4543, 3818665 req, miss ratio 0.3350, byte miss ratio 0.3350
result/tencentBlock.ns8779.oracleGeneral.zst clock2 cache size    13631, 3818665 req, miss ratio 0.3065, byte miss ratio 0.3065
result/tencentBlock.ns8779.oracleGeneral.zst clock2 cache size    45439, 3818665 req, miss ratio 0.2372, byte miss ratio 0.2372
