result/tencentBlock.ns2830.oracleGeneral.zst Clock cache size      384, 1948005 req, miss ratio 0.6015, byte miss ratio 0.6015
result/tencentBlock.ns2830.oracleGeneral.zst Clock cache size     1154, 1948005 req, miss ratio 0.5956, byte miss ratio 0.5956
result/tencentBlock.ns2830.oracleGeneral.zst Clock cache size     3848, 1948005 req, miss ratio 0.5924, byte miss ratio 0.5924
result/tencentBlock.ns2830.oracleGeneral.zst Clock cache size    11544, 1948005 req, miss ratio 0.5912, byte miss ratio 0.5912
result/tencentBlock.ns2830.oracleGeneral.zst Clock cache size    38483, 1948005 req, miss ratio 0.5601, byte miss ratio 0.5601
result/tencentBlock.ns2830.oracleGeneral.zst Clock cache size    76966, 1948005 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns2830.oracleGeneral.zst Clock cache size   153933, 1948005 req, miss ratio 0.4066, byte miss ratio 0.4066
result/tencentBlock.ns2830.oracleGeneral.zst Clock cache size   307866, 1948005 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns2830.oracleGeneral.zst LRU cache size      384, 1948005 req, miss ratio 0.6025, byte miss ratio 0.6025
result/tencentBlock.ns2830.oracleGeneral.zst LRU cache size     1154, 1948005 req, miss ratio 0.5961, byte miss ratio 0.5961
result/tencentBlock.ns2830.oracleGeneral.zst LRU cache size     3848, 1948005 req, miss ratio 0.5926, byte miss ratio 0.5926
result/tencentBlock.ns2830.oracleGeneral.zst LRU cache size    11544, 1948005 req, miss ratio 0.5912, byte miss ratio 0.5912
result/tencentBlock.ns2830.oracleGeneral.zst LRU cache size    38483, 1948005 req, miss ratio 0.5571, byte miss ratio 0.5571
result/tencentBlock.ns2830.oracleGeneral.zst LRU cache size    76966, 1948005 req, miss ratio 0.5140, byte miss ratio 0.5140
result/tencentBlock.ns2830.oracleGeneral.zst LRU cache size   153933, 1948005 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns2830.oracleGeneral.zst LRU cache size   307866, 1948005 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns2830.oracleGeneral.zst Cacheus cache size      384, 1948005 req, miss ratio 0.5963, byte miss ratio 0.5963
result/tencentBlock.ns2830.oracleGeneral.zst Cacheus cache size     1154, 1948005 req, miss ratio 0.5936, byte miss ratio 0.5936
result/tencentBlock.ns2830.oracleGeneral.zst Cacheus cache size     3848, 1948005 req, miss ratio 0.5920, byte miss ratio 0.5920
result/tencentBlock.ns2830.oracleGeneral.zst Cacheus cache size    11544, 1948005 req, miss ratio 0.5845, byte miss ratio 0.5845
result/tencentBlock.ns2830.oracleGeneral.zst Cacheus cache size    38483, 1948005 req, miss ratio 0.5439, byte miss ratio 0.5439
result/tencentBlock.ns2830.oracleGeneral.zst Cacheus cache size    76966, 1948005 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns2830.oracleGeneral.zst Cacheus cache size   153933, 1948005 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns2830.oracleGeneral.zst Cacheus cache size   307866, 1948005 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns2830.oracleGeneral.zst FIFO cache size      384, 1948005 req, miss ratio 0.6352, byte miss ratio 0.6352
result/tencentBlock.ns2830.oracleGeneral.zst FIFO cache size     1154, 1948005 req, miss ratio 0.6097, byte miss ratio 0.6097
result/tencentBlock.ns2830.oracleGeneral.zst FIFO cache size     3848, 1948005 req, miss ratio 0.5976, byte miss ratio 0.5976
result/tencentBlock.ns2830.oracleGeneral.zst FIFO cache size    11544, 1948005 req, miss ratio 0.5929, byte miss ratio 0.5929
result/tencentBlock.ns2830.oracleGeneral.zst FIFO cache size    38483, 1948005 req, miss ratio 0.5622, byte miss ratio 0.5622
result/tencentBlock.ns2830.oracleGeneral.zst FIFO cache size    76966, 1948005 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns2830.oracleGeneral.zst FIFO cache size   153933, 1948005 req, miss ratio 0.3496, byte miss ratio 0.3496
result/tencentBlock.ns2830.oracleGeneral.zst FIFO cache size   307866, 1948005 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns2830.oracleGeneral.zst LHD cache size      384, 1948005 req, miss ratio 0.6007, byte miss ratio 0.6007
result/tencentBlock.ns2830.oracleGeneral.zst LHD cache size     1154, 1948005 req, miss ratio 0.5954, byte miss ratio 0.5954
result/tencentBlock.ns2830.oracleGeneral.zst LHD cache size     3848, 1948005 req, miss ratio 0.5922, byte miss ratio 0.5922
result/tencentBlock.ns2830.oracleGeneral.zst LHD cache size    11544, 1948005 req, miss ratio 0.5869, byte miss ratio 0.5869
result/tencentBlock.ns2830.oracleGeneral.zst LHD cache size    38483, 1948005 req, miss ratio 0.5356, byte miss ratio 0.5356
result/tencentBlock.ns2830.oracleGeneral.zst LHD cache size    76966, 1948005 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns2830.oracleGeneral.zst LHD cache size   153933, 1948005 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns2830.oracleGeneral.zst LHD cache size   307866, 1948005 req, miss ratio 0.2043, byte miss ratio 0.2043
result/tencentBlock.ns2830.oracleGeneral.zst clock2 cache size      384, 1948005 req, miss ratio 0.6007, byte miss ratio 0.6007
result/tencentBlock.ns2830.oracleGeneral.zst clock2 cache size     1154, 1948005 req, miss ratio 0.5950, byte miss ratio 0.5950
result/tencentBlock.ns2830.oracleGeneral.zst clock2 cache size     3848, 1948005 req, miss ratio 0.5923, byte miss ratio 0.5923
result/tencentBlock.ns2830.oracleGeneral.zst clock2 cache size    11544, 1948005 req, miss ratio 0.5911, byte miss ratio 0.5911
result/tencentBlock.ns2830.oracleGeneral.zst clock2 cache size    38483, 1948005 req, miss ratio 0.5619, byte miss ratio 0.5619
result/tencentBlock.ns2830.oracleGeneral.zst clock2 cache size    76966, 1948005 req, miss ratio 0.5252, byte miss ratio 0.5252
result/tencentBlock.ns2830.oracleGeneral.zst clock2 cache size   153933, 1948005 req, miss ratio 0.4119, byte miss ratio 0.4119
result/tencentBlock.ns2830.oracleGeneral.zst clock2 cache size   307866, 1948005 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns2830.oracleGeneral.zst S3FIFO-1 cache size      384, 1948005 req, miss ratio 0.5974, byte miss ratio 0.5974
result/tencentBlock.ns2830.oracleGeneral.zst S3FIFO-1 cache size     1154, 1948005 req, miss ratio 0.5937, byte miss ratio 0.5937
result/tencentBlock.ns2830.oracleGeneral.zst S3FIFO-1 cache size     3848, 1948005 req, miss ratio 0.5917, byte miss ratio 0.5917
result/tencentBlock.ns2830.oracleGeneral.zst S3FIFO-1 cache size    11544, 1948005 req, miss ratio 0.5879, byte miss ratio 0.5879
result/tencentBlock.ns2830.oracleGeneral.zst S3FIFO-1 cache size    38483, 1948005 req, miss ratio 0.5264, byte miss ratio 0.5264
result/tencentBlock.ns2830.oracleGeneral.zst S3FIFO-1 cache size    76966, 1948005 req, miss ratio 0.4513, byte miss ratio 0.4513
result/tencentBlock.ns2830.oracleGeneral.zst S3FIFO-1 cache size   153933, 1948005 req, miss ratio 0.3186, byte miss ratio 0.3186
result/tencentBlock.ns2830.oracleGeneral.zst S3FIFO-1 cache size   307866, 1948005 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns2830.oracleGeneral.zst LeCaR cache size      384, 1948005 req, miss ratio 0.5998, byte miss ratio 0.5998
result/tencentBlock.ns2830.oracleGeneral.zst LeCaR cache size     1154, 1948005 req, miss ratio 0.5953, byte miss ratio 0.5953
result/tencentBlock.ns2830.oracleGeneral.zst LeCaR cache size     3848, 1948005 req, miss ratio 0.5924, byte miss ratio 0.5924
result/tencentBlock.ns2830.oracleGeneral.zst LeCaR cache size    11544, 1948005 req, miss ratio 0.5911, byte miss ratio 0.5911
result/tencentBlock.ns2830.oracleGeneral.zst LeCaR cache size    38483, 1948005 req, miss ratio 0.5551, byte miss ratio 0.5551
result/tencentBlock.ns2830.oracleGeneral.zst LeCaR cache size    76966, 1948005 req, miss ratio 0.5083, byte miss ratio 0.5083
result/tencentBlock.ns2830.oracleGeneral.zst LeCaR cache size   153933, 1948005 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns2830.oracleGeneral.zst LeCaR cache size   307866, 1948005 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns2830.oracleGeneral.zst LIRS cache size      384, 1948005 req, miss ratio 0.6603, byte miss ratio 0.6603
result/tencentBlock.ns2830.oracleGeneral.zst LIRS cache size     1154, 1948005 req, miss ratio 0.6108, byte miss ratio 0.6108
result/tencentBlock.ns2830.oracleGeneral.zst LIRS cache size     3848, 1948005 req, miss ratio 0.5946, byte miss ratio 0.5946
result/tencentBlock.ns2830.oracleGeneral.zst LIRS cache size    11544, 1948005 req, miss ratio 0.5885, byte miss ratio 0.5885
result/tencentBlock.ns2830.oracleGeneral.zst LIRS cache size    38483, 1948005 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns2830.oracleGeneral.zst LIRS cache size    76966, 1948005 req, miss ratio 0.4402, byte miss ratio 0.4402
result/tencentBlock.ns2830.oracleGeneral.zst LIRS cache size   153933, 1948005 req, miss ratio 0.2667, byte miss ratio 0.2667
result/tencentBlock.ns2830.oracleGeneral.zst LIRS cache size   307866, 1948005 req, miss ratio 0.2000, byte miss ratio 0.2000
