result/tencentBlock.ns21931.oracleGeneral.zst LeCaR cache size      426, 3575073 req, miss ratio 0.5466, byte miss ratio 0.5466
result/tencentBlock.ns21931.oracleGeneral.zst LeCaR cache size     1278, 3575073 req, miss ratio 0.4546, byte miss ratio 0.4546
result/tencentBlock.ns21931.oracleGeneral.zst LeCaR cache size     4262, 3575073 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns21931.oracleGeneral.zst LeCaR cache size    12788, 3575073 req, miss ratio 0.3108, byte miss ratio 0.3108
result/tencentBlock.ns21931.oracleGeneral.zst LeCaR cache size    42628, 3575073 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns21931.oracleGeneral.zst LeCaR cache size    85257, 3575073 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns21931.oracleGeneral.zst LeCaR cache size   170515, 3575073 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns21931.oracleGeneral.zst LeCaR cache size   341031, 3575073 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns21931.oracleGeneral.zst Cacheus cache size      426, 3575073 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns21931.oracleGeneral.zst Cacheus cache size     1278, 3575073 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns21931.oracleGeneral.zst Cacheus cache size     4262, 3575073 req, miss ratio 0.3269, byte miss ratio 0.3269
result/tencentBlock.ns21931.oracleGeneral.zst Cacheus cache size    12788, 3575073 req, miss ratio 0.2894, byte miss ratio 0.2894
result/tencentBlock.ns21931.oracleGeneral.zst Cacheus cache size    42628, 3575073 req, miss ratio 0.2348, byte miss ratio 0.2348
result/tencentBlock.ns21931.oracleGeneral.zst Cacheus cache size    85257, 3575073 req, miss ratio 0.1771, byte miss ratio 0.1771
result/tencentBlock.ns21931.oracleGeneral.zst Cacheus cache size   170515, 3575073 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns21931.oracleGeneral.zst Cacheus cache size   341031, 3575073 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns21931.oracleGeneral.zst LHD cache size      426, 3575073 req, miss ratio 0.5458, byte miss ratio 0.5458
result/tencentBlock.ns21931.oracleGeneral.zst LHD cache size     1278, 3575073 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns21931.oracleGeneral.zst LHD cache size     4262, 3575073 req, miss ratio 0.3320, byte miss ratio 0.3320
result/tencentBlock.ns21931.oracleGeneral.zst LHD cache size    12788, 3575073 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns21931.oracleGeneral.zst LHD cache size    42628, 3575073 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns21931.oracleGeneral.zst LHD cache size    85257, 3575073 req, miss ratio 0.1745, byte miss ratio 0.1745
result/tencentBlock.ns21931.oracleGeneral.zst LHD cache size   170515, 3575073 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns21931.oracleGeneral.zst LHD cache size   341031, 3575073 req, miss ratio 0.1204, byte miss ratio 0.1204
