result/tencentBlock.ns13328.oracleGeneral.zst Cacheus cache size      190, 1569527 req, miss ratio 0.5586, byte miss ratio 0.5586
result/tencentBlock.ns13328.oracleGeneral.zst Cacheus cache size      571, 1569527 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns13328.oracleGeneral.zst Cacheus cache size     1905, 1569527 req, miss ratio 0.5136, byte miss ratio 0.5136
result/tencentBlock.ns13328.oracleGeneral.zst Cacheus cache size     5717, 1569527 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns13328.oracleGeneral.zst Cacheus cache size    19057, 1569527 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns13328.oracleGeneral.zst Cacheus cache size    38115, 1569527 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns13328.oracleGeneral.zst Cacheus cache size    76230, 1569527 req, miss ratio 0.2232, byte miss ratio 0.2232
result/tencentBlock.ns13328.oracleGeneral.zst Cacheus cache size   152460, 1569527 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns13328.oracleGeneral.zst LeCaR cache size      190, 1569527 req, miss ratio 0.5968, byte miss ratio 0.5968
result/tencentBlock.ns13328.oracleGeneral.zst LeCaR cache size      571, 1569527 req, miss ratio 0.5532, byte miss ratio 0.5532
result/tencentBlock.ns13328.oracleGeneral.zst LeCaR cache size     1905, 1569527 req, miss ratio 0.5194, byte miss ratio 0.5194
result/tencentBlock.ns13328.oracleGeneral.zst LeCaR cache size     5717, 1569527 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns13328.oracleGeneral.zst LeCaR cache size    19057, 1569527 req, miss ratio 0.4139, byte miss ratio 0.4139
result/tencentBlock.ns13328.oracleGeneral.zst LeCaR cache size    38115, 1569527 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns13328.oracleGeneral.zst LeCaR cache size    76230, 1569527 req, miss ratio 0.2109, byte miss ratio 0.2109
result/tencentBlock.ns13328.oracleGeneral.zst LeCaR cache size   152460, 1569527 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns13328.oracleGeneral.zst S3FIFO-1 cache size      190, 1569527 req, miss ratio 0.5757, byte miss ratio 0.5757
result/tencentBlock.ns13328.oracleGeneral.zst S3FIFO-1 cache size      571, 1569527 req, miss ratio 0.5434, byte miss ratio 0.5434
result/tencentBlock.ns13328.oracleGeneral.zst S3FIFO-1 cache size     1905, 1569527 req, miss ratio 0.5145, byte miss ratio 0.5145
result/tencentBlock.ns13328.oracleGeneral.zst S3FIFO-1 cache size     5717, 1569527 req, miss ratio 0.4908, byte miss ratio 0.4908
result/tencentBlock.ns13328.oracleGeneral.zst S3FIFO-1 cache size    19057, 1569527 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns13328.oracleGeneral.zst S3FIFO-1 cache size    38115, 1569527 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns13328.oracleGeneral.zst S3FIFO-1 cache size    76230, 1569527 req, miss ratio 0.2205, byte miss ratio 0.2205
result/tencentBlock.ns13328.oracleGeneral.zst S3FIFO-1 cache size   152460, 1569527 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns13328.oracleGeneral.zst FIFO cache size      190, 1569527 req, miss ratio 0.7144, byte miss ratio 0.7144
result/tencentBlock.ns13328.oracleGeneral.zst FIFO cache size      571, 1569527 req, miss ratio 0.6063, byte miss ratio 0.6063
result/tencentBlock.ns13328.oracleGeneral.zst FIFO cache size     1905, 1569527 req, miss ratio 0.5455, byte miss ratio 0.5455
result/tencentBlock.ns13328.oracleGeneral.zst FIFO cache size     5717, 1569527 req, miss ratio 0.5149, byte miss ratio 0.5149
result/tencentBlock.ns13328.oracleGeneral.zst FIFO cache size    19057, 1569527 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns13328.oracleGeneral.zst FIFO cache size    38115, 1569527 req, miss ratio 0.3831, byte miss ratio 0.3831
result/tencentBlock.ns13328.oracleGeneral.zst FIFO cache size    76230, 1569527 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns13328.oracleGeneral.zst FIFO cache size   152460, 1569527 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns13328.oracleGeneral.zst LRU cache size      190, 1569527 req, miss ratio 0.6236, byte miss ratio 0.6236
result/tencentBlock.ns13328.oracleGeneral.zst LRU cache size      571, 1569527 req, miss ratio 0.5554, byte miss ratio 0.5554
result/tencentBlock.ns13328.oracleGeneral.zst LRU cache size     1905, 1569527 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns13328.oracleGeneral.zst LRU cache size     5717, 1569527 req, miss ratio 0.5010, byte miss ratio 0.5010
result/tencentBlock.ns13328.oracleGeneral.zst LRU cache size    19057, 1569527 req, miss ratio 0.4166, byte miss ratio 0.4166
result/tencentBlock.ns13328.oracleGeneral.zst LRU cache size    38115, 1569527 req, miss ratio 0.3649, byte miss ratio 0.3649
result/tencentBlock.ns13328.oracleGeneral.zst LRU cache size    76230, 1569527 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns13328.oracleGeneral.zst LRU cache size   152460, 1569527 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns13328.oracleGeneral.zst ARC cache size      190, 1569527 req, miss ratio 0.5588, byte miss ratio 0.5588
result/tencentBlock.ns13328.oracleGeneral.zst ARC cache size      571, 1569527 req, miss ratio 0.5370, byte miss ratio 0.5370
result/tencentBlock.ns13328.oracleGeneral.zst ARC cache size     1905, 1569527 req, miss ratio 0.5120, byte miss ratio 0.5120
result/tencentBlock.ns13328.oracleGeneral.zst ARC cache size     5717, 1569527 req, miss ratio 0.4903, byte miss ratio 0.4903
result/tencentBlock.ns13328.oracleGeneral.zst ARC cache size    19057, 1569527 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns13328.oracleGeneral.zst ARC cache size    38115, 1569527 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns13328.oracleGeneral.zst ARC cache size    76230, 1569527 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns13328.oracleGeneral.zst ARC cache size   152460, 1569527 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns13328.oracleGeneral.zst LIRS cache size      190, 1569527 req, miss ratio 0.5731, byte miss ratio 0.5731
result/tencentBlock.ns13328.oracleGeneral.zst LIRS cache size      571, 1569527 req, miss ratio 0.5577, byte miss ratio 0.5577
result/tencentBlock.ns13328.oracleGeneral.zst LIRS cache size     1905, 1569527 req, miss ratio 0.5339, byte miss ratio 0.5339
result/tencentBlock.ns13328.oracleGeneral.zst LIRS cache size     5717, 1569527 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns13328.oracleGeneral.zst LIRS cache size    19057, 1569527 req, miss ratio 0.4172, byte miss ratio 0.4172
result/tencentBlock.ns13328.oracleGeneral.zst LIRS cache size    38115, 1569527 req, miss ratio 0.3573, byte miss ratio 0.3573
result/tencentBlock.ns13328.oracleGeneral.zst LIRS cache size    76230, 1569527 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns13328.oracleGeneral.zst LIRS cache size   152460, 1569527 req, miss ratio 0.1285, byte miss ratio 0.1285
result/tencentBlock.ns13328.oracleGeneral.zst Clock cache size      190, 1569527 req, miss ratio 0.6057, byte miss ratio 0.6057
result/tencentBlock.ns13328.oracleGeneral.zst Clock cache size      571, 1569527 req, miss ratio 0.5527, byte miss ratio 0.5527
