result/tencentBlock.ns17593.oracleGeneral.zst LeCaR cache size      407, 4175246 req, miss ratio 0.5073, byte miss ratio 0.5073
result/tencentBlock.ns17593.oracleGeneral.zst LeCaR cache size     1222, 4175246 req, miss ratio 0.4198, byte miss ratio 0.4198
result/tencentBlock.ns17593.oracleGeneral.zst LeCaR cache size     4073, 4175246 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns17593.oracleGeneral.zst LeCaR cache size    12221, 4175246 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns17593.oracleGeneral.zst LeCaR cache size    40738, 4175246 req, miss ratio 0.2140, byte miss ratio 0.2140
result/tencentBlock.ns17593.oracleGeneral.zst LeCaR cache size    81477, 4175246 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns17593.oracleGeneral.zst LeCaR cache size   162954, 4175246 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns17593.oracleGeneral.zst LeCaR cache size   325908, 4175246 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns17593.oracleGeneral.zst LHD cache size      407, 4175246 req, miss ratio 0.5100, byte miss ratio 0.5100
result/tencentBlock.ns17593.oracleGeneral.zst LHD cache size     1222, 4175246 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns17593.oracleGeneral.zst LHD cache size     4073, 4175246 req, miss ratio 0.2959, byte miss ratio 0.2959
result/tencentBlock.ns17593.oracleGeneral.zst LHD cache size    12221, 4175246 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns17593.oracleGeneral.zst LHD cache size    40738, 4175246 req, miss ratio 0.2064, byte miss ratio 0.2064
result/tencentBlock.ns17593.oracleGeneral.zst LHD cache size    81477, 4175246 req, miss ratio 0.1482, byte miss ratio 0.1482
result/tencentBlock.ns17593.oracleGeneral.zst LHD cache size   162954, 4175246 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns17593.oracleGeneral.zst LHD cache size   325908, 4175246 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns17593.oracleGeneral.zst ARC cache size      407, 4175246 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns17593.oracleGeneral.zst ARC cache size     1222, 4175246 req, miss ratio 0.3741, byte miss ratio 0.3741
