result/tencentBlock.ns6359.oracleGeneral.zst LRU cache size      161, 3133735 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns6359.oracleGeneral.zst LRU cache size      484, 3133735 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns6359.oracleGeneral.zst LRU cache size     1613, 3133735 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns6359.oracleGeneral.zst LRU cache size     4841, 3133735 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns6359.oracleGeneral.zst LRU cache size    16137, 3133735 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns6359.oracleGeneral.zst LRU cache size    32275, 3133735 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns6359.oracleGeneral.zst LRU cache size    64550, 3133735 req, miss ratio 0.1313, byte miss ratio 0.1313
result/tencentBlock.ns6359.oracleGeneral.zst LRU cache size   129101, 3133735 req, miss ratio 0.0526, byte miss ratio 0.0526
result/tencentBlock.ns6359.oracleGeneral.zst LHD cache size      161, 3133735 req, miss ratio 0.3637, byte miss ratio 0.3637
result/tencentBlock.ns6359.oracleGeneral.zst LHD cache size      484, 3133735 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns6359.oracleGeneral.zst LHD cache size     1613, 3133735 req, miss ratio 0.2633, byte miss ratio 0.2633
result/tencentBlock.ns6359.oracleGeneral.zst LHD cache size     4841, 3133735 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns6359.oracleGeneral.zst LHD cache size    16137, 3133735 req, miss ratio 0.2076, byte miss ratio 0.2076
result/tencentBlock.ns6359.oracleGeneral.zst LHD cache size    32275, 3133735 req, miss ratio 0.1790, byte miss ratio 0.1790
result/tencentBlock.ns6359.oracleGeneral.zst LHD cache size    64550, 3133735 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns6359.oracleGeneral.zst LHD cache size   129101, 3133735 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns6359.oracleGeneral.zst clock2 cache size      161, 3133735 req, miss ratio 0.3826, byte miss ratio 0.3826
result/tencentBlock.ns6359.oracleGeneral.zst clock2 cache size      484, 3133735 req, miss ratio 0.2896, byte miss ratio 0.2896
result/tencentBlock.ns6359.oracleGeneral.zst clock2 cache size     1613, 3133735 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns6359.oracleGeneral.zst clock2 cache size     4841, 3133735 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns6359.oracleGeneral.zst clock2 cache size    16137, 3133735 req, miss ratio 0.2142, byte miss ratio 0.2142
result/tencentBlock.ns6359.oracleGeneral.zst clock2 cache size    32275, 3133735 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns6359.oracleGeneral.zst clock2 cache size    64550, 3133735 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns6359.oracleGeneral.zst clock2 cache size   129101, 3133735 req, miss ratio 0.0527, byte miss ratio 0.0527
result/tencentBlock.ns6359.oracleGeneral.zst Clock cache size      161, 3133735 req, miss ratio 0.3841, byte miss ratio 0.3841
result/tencentBlock.ns6359.oracleGeneral.zst Clock cache size      484, 3133735 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns6359.oracleGeneral.zst Clock cache size     1613, 3133735 req, miss ratio 0.2673, byte miss ratio 0.2673
result/tencentBlock.ns6359.oracleGeneral.zst Clock cache size     4841, 3133735 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns6359.oracleGeneral.zst Clock cache size    16137, 3133735 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns6359.oracleGeneral.zst Clock cache size    32275, 3133735 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns6359.oracleGeneral.zst Clock cache size    64550, 3133735 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns6359.oracleGeneral.zst Clock cache size   129101, 3133735 req, miss ratio 0.0528, byte miss ratio 0.0528
result/tencentBlock.ns6359.oracleGeneral.zst LIRS cache size      161, 3133735 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns6359.oracleGeneral.zst LIRS cache size      484, 3133735 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns6359.oracleGeneral.zst LIRS cache size     1613, 3133735 req, miss ratio 0.2613, byte miss ratio 0.2613
