result/tencentBlock.ns20930.oracleGeneral.zst LHD cache size      397, 1821846 req, miss ratio 0.6137, byte miss ratio 0.6137
result/tencentBlock.ns20930.oracleGeneral.zst LHD cache size     1192, 1821846 req, miss ratio 0.6040, byte miss ratio 0.6040
result/tencentBlock.ns20930.oracleGeneral.zst LHD cache size     3973, 1821846 req, miss ratio 0.5957, byte miss ratio 0.5957
result/tencentBlock.ns20930.oracleGeneral.zst LHD cache size    11921, 1821846 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns20930.oracleGeneral.zst LHD cache size    39738, 1821846 req, miss ratio 0.4525, byte miss ratio 0.4525
result/tencentBlock.ns20930.oracleGeneral.zst LHD cache size    79476, 1821846 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns20930.oracleGeneral.zst LHD cache size   158953, 1821846 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns20930.oracleGeneral.zst LHD cache size   317907, 1821846 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns20930.oracleGeneral.zst clock2 cache size      397, 1821846 req, miss ratio 0.6124, byte miss ratio 0.6124
result/tencentBlock.ns20930.oracleGeneral.zst clock2 cache size     1192, 1821846 req, miss ratio 0.6042, byte miss ratio 0.6042
result/tencentBlock.ns20930.oracleGeneral.zst clock2 cache size     3973, 1821846 req, miss ratio 0.5978, byte miss ratio 0.5978
result/tencentBlock.ns20930.oracleGeneral.zst clock2 cache size    11921, 1821846 req, miss ratio 0.5802, byte miss ratio 0.5802
result/tencentBlock.ns20930.oracleGeneral.zst clock2 cache size    39738, 1821846 req, miss ratio 0.4652, byte miss ratio 0.4652
result/tencentBlock.ns20930.oracleGeneral.zst clock2 cache size    79476, 1821846 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns20930.oracleGeneral.zst clock2 cache size   158953, 1821846 req, miss ratio 0.2535, byte miss ratio 0.2535
result/tencentBlock.ns20930.oracleGeneral.zst clock2 cache size   317907, 1821846 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns20930.oracleGeneral.zst LeCaR cache size      397, 1821846 req, miss ratio 0.6124, byte miss ratio 0.6124
result/tencentBlock.ns20930.oracleGeneral.zst LeCaR cache size     1192, 1821846 req, miss ratio 0.6047, byte miss ratio 0.6047
result/tencentBlock.ns20930.oracleGeneral.zst LeCaR cache size     3973, 1821846 req, miss ratio 0.5964, byte miss ratio 0.5964
result/tencentBlock.ns20930.oracleGeneral.zst LeCaR cache size    11921, 1821846 req, miss ratio 0.5500, byte miss ratio 0.5500
result/tencentBlock.ns20930.oracleGeneral.zst LeCaR cache size    39738, 1821846 req, miss ratio 0.4624, byte miss ratio 0.4624
