result/tencentBlock.ns25394.oracleGeneral.zst LeCaR cache size      179, 3217990 req, miss ratio 0.4810, byte miss ratio 0.4810
result/tencentBlock.ns25394.oracleGeneral.zst LeCaR cache size      537, 3217990 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns25394.oracleGeneral.zst LeCaR cache size     1790, 3217990 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns25394.oracleGeneral.zst LeCaR cache size     5372, 3217990 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns25394.oracleGeneral.zst LeCaR cache size    17908, 3217990 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns25394.oracleGeneral.zst LeCaR cache size    35817, 3217990 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns25394.oracleGeneral.zst LeCaR cache size    71635, 3217990 req, miss ratio 0.0630, byte miss ratio 0.0630
result/tencentBlock.ns25394.oracleGeneral.zst LeCaR cache size   143270, 3217990 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns25394.oracleGeneral.zst S3FIFO-1 cache size      179, 3217990 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns25394.oracleGeneral.zst S3FIFO-1 cache size      537, 3217990 req, miss ratio 0.3323, byte miss ratio 0.3323
result/tencentBlock.ns25394.oracleGeneral.zst S3FIFO-1 cache size     1790, 3217990 req, miss ratio 0.2859, byte miss ratio 0.2859
result/tencentBlock.ns25394.oracleGeneral.zst S3FIFO-1 cache size     5372, 3217990 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns25394.oracleGeneral.zst S3FIFO-1 cache size    17908, 3217990 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns25394.oracleGeneral.zst S3FIFO-1 cache size    35817, 3217990 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns25394.oracleGeneral.zst S3FIFO-1 cache size    71635, 3217990 req, miss ratio 0.0622, byte miss ratio 0.0622
result/tencentBlock.ns25394.oracleGeneral.zst S3FIFO-1 cache size   143270, 3217990 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns25394.oracleGeneral.zst Cacheus cache size      179, 3217990 req, miss ratio 0.4757, byte miss ratio 0.4757
