result/tencentBlock.ns10409.oracleGeneral.zst ARC cache size      139, 3166360 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns10409.oracleGeneral.zst ARC cache size      419, 3166360 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns10409.oracleGeneral.zst ARC cache size     1398, 3166360 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns10409.oracleGeneral.zst ARC cache size     4195, 3166360 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns10409.oracleGeneral.zst ARC cache size    13983, 3166360 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns10409.oracleGeneral.zst ARC cache size    27967, 3166360 req, miss ratio 0.1448, byte miss ratio 0.1448
result/tencentBlock.ns10409.oracleGeneral.zst ARC cache size    55934, 3166360 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns10409.oracleGeneral.zst ARC cache size   111868, 3166360 req, miss ratio 0.0460, byte miss ratio 0.0460
result/tencentBlock.ns10409.oracleGeneral.zst Cacheus cache size      139, 3166360 req, miss ratio 0.3463, byte miss ratio 0.3463
result/tencentBlock.ns10409.oracleGeneral.zst Cacheus cache size      419, 3166360 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns10409.oracleGeneral.zst Cacheus cache size     1398, 3166360 req, miss ratio 0.1991, byte miss ratio 0.1991
result/tencentBlock.ns10409.oracleGeneral.zst Cacheus cache size     4195, 3166360 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns10409.oracleGeneral.zst Cacheus cache size    13983, 3166360 req, miss ratio 0.1586, byte miss ratio 0.1586
result/tencentBlock.ns10409.oracleGeneral.zst Cacheus cache size    27967, 3166360 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns10409.oracleGeneral.zst Cacheus cache size    55934, 3166360 req, miss ratio 0.0915, byte miss ratio 0.0915
result/tencentBlock.ns10409.oracleGeneral.zst Cacheus cache size   111868, 3166360 req, miss ratio 0.0459, byte miss ratio 0.0459
result/tencentBlock.ns10409.oracleGeneral.zst clock2 cache size      139, 3166360 req, miss ratio 0.3707, byte miss ratio 0.3707
result/tencentBlock.ns10409.oracleGeneral.zst clock2 cache size      419, 3166360 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns10409.oracleGeneral.zst clock2 cache size     1398, 3166360 req, miss ratio 0.2235, byte miss ratio 0.2235
result/tencentBlock.ns10409.oracleGeneral.zst clock2 cache size     4195, 3166360 req, miss ratio 0.1857, byte miss ratio 0.1857
result/tencentBlock.ns10409.oracleGeneral.zst clock2 cache size    13983, 3166360 req, miss ratio 0.1652, byte miss ratio 0.1652
result/tencentBlock.ns10409.oracleGeneral.zst clock2 cache size    27967, 3166360 req, miss ratio 0.1505, byte miss ratio 0.1505
result/tencentBlock.ns10409.oracleGeneral.zst clock2 cache size    55934, 3166360 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns10409.oracleGeneral.zst clock2 cache size   111868, 3166360 req, miss ratio 0.0466, byte miss ratio 0.0466
result/tencentBlock.ns10409.oracleGeneral.zst FIFO cache size      139, 3166360 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns10409.oracleGeneral.zst FIFO cache size      419, 3166360 req, miss ratio 0.3210, byte miss ratio 0.3210
