result/tencentBlock.ns22173.oracleGeneral.zst LIRS cache size      213, 1923426 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns22173.oracleGeneral.zst LIRS cache size      641, 1923426 req, miss ratio 0.4445, byte miss ratio 0.4445
result/tencentBlock.ns22173.oracleGeneral.zst LIRS cache size     2138, 1923426 req, miss ratio 0.3831, byte miss ratio 0.3831
result/tencentBlock.ns22173.oracleGeneral.zst LIRS cache size     6416, 1923426 req, miss ratio 0.3494, byte miss ratio 0.3494
result/tencentBlock.ns22173.oracleGeneral.zst LIRS cache size    21389, 1923426 req, miss ratio 0.3057, byte miss ratio 0.3057
result/tencentBlock.ns22173.oracleGeneral.zst LIRS cache size    42778, 1923426 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns22173.oracleGeneral.zst LIRS cache size    85557, 1923426 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns22173.oracleGeneral.zst LIRS cache size   171115, 1923426 req, miss ratio 0.1126, byte miss ratio 0.1126
result/tencentBlock.ns22173.oracleGeneral.zst LRU cache size      213, 1923426 req, miss ratio 0.4690, byte miss ratio 0.4690
result/tencentBlock.ns22173.oracleGeneral.zst LRU cache size      641, 1923426 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns22173.oracleGeneral.zst LRU cache size     2138, 1923426 req, miss ratio 0.4054, byte miss ratio 0.4054
result/tencentBlock.ns22173.oracleGeneral.zst LRU cache size     6416, 1923426 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns22173.oracleGeneral.zst LRU cache size    21389, 1923426 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns22173.oracleGeneral.zst LRU cache size    42778, 1923426 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns22173.oracleGeneral.zst LRU cache size    85557, 1923426 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns22173.oracleGeneral.zst LRU cache size   171115, 1923426 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns22173.oracleGeneral.zst FIFO cache size      213, 1923426 req, miss ratio 0.5976, byte miss ratio 0.5976
result/tencentBlock.ns22173.oracleGeneral.zst FIFO cache size      641, 1923426 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns22173.oracleGeneral.zst FIFO cache size     2138, 1923426 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns22173.oracleGeneral.zst FIFO cache size     6416, 1923426 req, miss ratio 0.3879, byte miss ratio 0.3879
result/tencentBlock.ns22173.oracleGeneral.zst FIFO cache size    21389, 1923426 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns22173.oracleGeneral.zst FIFO cache size    42778, 1923426 req, miss ratio 0.2974, byte miss ratio 0.2974
result/tencentBlock.ns22173.oracleGeneral.zst FIFO cache size    85557, 1923426 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns22173.oracleGeneral.zst FIFO cache size   171115, 1923426 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns22173.oracleGeneral.zst ARC cache size      213, 1923426 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns22173.oracleGeneral.zst ARC cache size      641, 1923426 req, miss ratio 0.4240, byte miss ratio 0.4240
result/tencentBlock.ns22173.oracleGeneral.zst ARC cache size     2138, 1923426 req, miss ratio 0.3800, byte miss ratio 0.3800
result/tencentBlock.ns22173.oracleGeneral.zst ARC cache size     6416, 1923426 req, miss ratio 0.3496, byte miss ratio 0.3496
result/tencentBlock.ns22173.oracleGeneral.zst ARC cache size    21389, 1923426 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns22173.oracleGeneral.zst ARC cache size    42778, 1923426 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns22173.oracleGeneral.zst ARC cache size    85557, 1923426 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns22173.oracleGeneral.zst ARC cache size   171115, 1923426 req, miss ratio 0.1124, byte miss ratio 0.1124
result/tencentBlock.ns22173.oracleGeneral.zst S3FIFO-1 cache size      213, 1923426 req, miss ratio 0.4459, byte miss ratio 0.4459
result/tencentBlock.ns22173.oracleGeneral.zst S3FIFO-1 cache size      641, 1923426 req, miss ratio 0.4252, byte miss ratio 0.4252
