result/tencentBlock.ns10964.oracleGeneral.zst LRU cache size      215, 5607104 req, miss ratio 0.3412, byte miss ratio 0.3412
result/tencentBlock.ns10964.oracleGeneral.zst LRU cache size      646, 5607104 req, miss ratio 0.2161, byte miss ratio 0.2161
result/tencentBlock.ns10964.oracleGeneral.zst LRU cache size     2155, 5607104 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns10964.oracleGeneral.zst LRU cache size     6467, 5607104 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns10964.oracleGeneral.zst LRU cache size    21558, 5607104 req, miss ratio 0.0998, byte miss ratio 0.0998
result/tencentBlock.ns10964.oracleGeneral.zst LRU cache size    43117, 5607104 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns10964.oracleGeneral.zst LRU cache size    86234, 5607104 req, miss ratio 0.0462, byte miss ratio 0.0462
result/tencentBlock.ns10964.oracleGeneral.zst LRU cache size   172468, 5607104 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns10964.oracleGeneral.zst S3FIFO-1 cache size      215, 5607104 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns10964.oracleGeneral.zst S3FIFO-1 cache size      646, 5607104 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns10964.oracleGeneral.zst S3FIFO-1 cache size     2155, 5607104 req, miss ratio 0.1481, byte miss ratio 0.1481
result/tencentBlock.ns10964.oracleGeneral.zst S3FIFO-1 cache size     6467, 5607104 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns10964.oracleGeneral.zst S3FIFO-1 cache size    21558, 5607104 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns10964.oracleGeneral.zst S3FIFO-1 cache size    43117, 5607104 req, miss ratio 0.0715, byte miss ratio 0.0715
result/tencentBlock.ns10964.oracleGeneral.zst S3FIFO-1 cache size    86234, 5607104 req, miss ratio 0.0465, byte miss ratio 0.0465
result/tencentBlock.ns10964.oracleGeneral.zst S3FIFO-1 cache size   172468, 5607104 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns10964.oracleGeneral.zst LeCaR cache size      215, 5607104 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns10964.oracleGeneral.zst LeCaR cache size      646, 5607104 req, miss ratio 0.2064, byte miss ratio 0.2064
result/tencentBlock.ns10964.oracleGeneral.zst LeCaR cache size     2155, 5607104 req, miss ratio 0.1564, byte miss ratio 0.1564
result/tencentBlock.ns10964.oracleGeneral.zst LeCaR cache size     6467, 5607104 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns10964.oracleGeneral.zst LeCaR cache size    21558, 5607104 req, miss ratio 0.0995, byte miss ratio 0.0995
result/tencentBlock.ns10964.oracleGeneral.zst LeCaR cache size    43117, 5607104 req, miss ratio 0.0745, byte miss ratio 0.0745
result/tencentBlock.ns10964.oracleGeneral.zst LeCaR cache size    86234, 5607104 req, miss ratio 0.0460, byte miss ratio 0.0460
result/tencentBlock.ns10964.oracleGeneral.zst LeCaR cache size   172468, 5607104 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns10964.oracleGeneral.zst Cacheus cache size      215, 5607104 req, miss ratio 0.3090, byte miss ratio 0.3090
result/tencentBlock.ns10964.oracleGeneral.zst Cacheus cache size      646, 5607104 req, miss ratio 0.2030, byte miss ratio 0.2030
result/tencentBlock.ns10964.oracleGeneral.zst Cacheus cache size     2155, 5607104 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns10964.oracleGeneral.zst Cacheus cache size     6467, 5607104 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns10964.oracleGeneral.zst Cacheus cache size    21558, 5607104 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns10964.oracleGeneral.zst Cacheus cache size    43117, 5607104 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns10964.oracleGeneral.zst Cacheus cache size    86234, 5607104 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns10964.oracleGeneral.zst Cacheus cache size   172468, 5607104 req, miss ratio 0.0388, byte miss ratio 0.0388
result/tencentBlock.ns10964.oracleGeneral.zst ARC cache size      215, 5607104 req, miss ratio 0.2829, byte miss ratio 0.2829
result/tencentBlock.ns10964.oracleGeneral.zst ARC cache size      646, 5607104 req, miss ratio 0.1954, byte miss ratio 0.1954
result/tencentBlock.ns10964.oracleGeneral.zst ARC cache size     2155, 5607104 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns10964.oracleGeneral.zst ARC cache size     6467, 5607104 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns10964.oracleGeneral.zst ARC cache size    21558, 5607104 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns10964.oracleGeneral.zst ARC cache size    43117, 5607104 req, miss ratio 0.0705, byte miss ratio 0.0705
