result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-1 cache size      140, 1357842 req, miss ratio 0.4051, byte miss ratio 0.4051
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-1 cache size      421, 1357842 req, miss ratio 0.3883, byte miss ratio 0.3883
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-1 cache size     1406, 1357842 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-1 cache size     4218, 1357842 req, miss ratio 0.3803, byte miss ratio 0.3803
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-1 cache size    14061, 1357842 req, miss ratio 0.3334, byte miss ratio 0.3334
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-1 cache size    28122, 1357842 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-1 cache size    56244, 1357842 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-1 cache size   112488, 1357842 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns8287.oracleGeneral.zst LeCaR cache size      140, 1357842 req, miss ratio 0.4096, byte miss ratio 0.4096
result/tencentBlock.ns8287.oracleGeneral.zst LeCaR cache size      421, 1357842 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns8287.oracleGeneral.zst LeCaR cache size     1406, 1357842 req, miss ratio 0.3842, byte miss ratio 0.3842
result/tencentBlock.ns8287.oracleGeneral.zst LeCaR cache size     4218, 1357842 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns8287.oracleGeneral.zst LeCaR cache size    14061, 1357842 req, miss ratio 0.3151, byte miss ratio 0.3151
result/tencentBlock.ns8287.oracleGeneral.zst LeCaR cache size    28122, 1357842 req, miss ratio 0.2652, byte miss ratio 0.2652
result/tencentBlock.ns8287.oracleGeneral.zst LeCaR cache size    56244, 1357842 req, miss ratio 0.1771, byte miss ratio 0.1771
result/tencentBlock.ns8287.oracleGeneral.zst LeCaR cache size   112488, 1357842 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns8287.oracleGeneral.zst FIFO cache size      140, 1357842 req, miss ratio 0.4626, byte miss ratio 0.4626
result/tencentBlock.ns8287.oracleGeneral.zst FIFO cache size      421, 1357842 req, miss ratio 0.4157, byte miss ratio 0.4157
result/tencentBlock.ns8287.oracleGeneral.zst FIFO cache size     1406, 1357842 req, miss ratio 0.3939, byte miss ratio 0.3939
result/tencentBlock.ns8287.oracleGeneral.zst FIFO cache size     4218, 1357842 req, miss ratio 0.3854, byte miss ratio 0.3854
result/tencentBlock.ns8287.oracleGeneral.zst FIFO cache size    14061, 1357842 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns8287.oracleGeneral.zst FIFO cache size    28122, 1357842 req, miss ratio 0.2802, byte miss ratio 0.2802
result/tencentBlock.ns8287.oracleGeneral.zst FIFO cache size    56244, 1357842 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns8287.oracleGeneral.zst FIFO cache size   112488, 1357842 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns8287.oracleGeneral.zst LRU cache size      140, 1357842 req, miss ratio 0.4106, byte miss ratio 0.4106
result/tencentBlock.ns8287.oracleGeneral.zst LRU cache size      421, 1357842 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns8287.oracleGeneral.zst LRU cache size     1406, 1357842 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns8287.oracleGeneral.zst LRU cache size     4218, 1357842 req, miss ratio 0.3810, byte miss ratio 0.3810
result/tencentBlock.ns8287.oracleGeneral.zst LRU cache size    14061, 1357842 req, miss ratio 0.3156, byte miss ratio 0.3156
result/tencentBlock.ns8287.oracleGeneral.zst LRU cache size    28122, 1357842 req, miss ratio 0.2675, byte miss ratio 0.2675
result/tencentBlock.ns8287.oracleGeneral.zst LRU cache size    56244, 1357842 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns8287.oracleGeneral.zst LRU cache size   112488, 1357842 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns8287.oracleGeneral.zst clock2 cache size      140, 1357842 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns8287.oracleGeneral.zst clock2 cache size      421, 1357842 req, miss ratio 0.3936, byte miss ratio 0.3936
result/tencentBlock.ns8287.oracleGeneral.zst clock2 cache size     1406, 1357842 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns8287.oracleGeneral.zst clock2 cache size     4218, 1357842 req, miss ratio 0.3810, byte miss ratio 0.3810
result/tencentBlock.ns8287.oracleGeneral.zst clock2 cache size    14061, 1357842 req, miss ratio 0.3777, byte miss ratio 0.3777
result/tencentBlock.ns8287.oracleGeneral.zst clock2 cache size    28122, 1357842 req, miss ratio 0.3029, byte miss ratio 0.3029
result/tencentBlock.ns8287.oracleGeneral.zst clock2 cache size    56244, 1357842 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns8287.oracleGeneral.zst clock2 cache size   112488, 1357842 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns8287.oracleGeneral.zst LHD cache size      140, 1357842 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns8287.oracleGeneral.zst LHD cache size      421, 1357842 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns8287.oracleGeneral.zst LHD cache size     1406, 1357842 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns8287.oracleGeneral.zst LHD cache size     4218, 1357842 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns8287.oracleGeneral.zst LHD cache size    14061, 1357842 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns8287.oracleGeneral.zst LHD cache size    28122, 1357842 req, miss ratio 0.2663, byte miss ratio 0.2663
result/tencentBlock.ns8287.oracleGeneral.zst LHD cache size    56244, 1357842 req, miss ratio 0.1758, byte miss ratio 0.1758
result/tencentBlock.ns8287.oracleGeneral.zst LHD cache size   112488, 1357842 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns8287.oracleGeneral.zst LIRS cache size      140, 1357842 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns8287.oracleGeneral.zst LIRS cache size      421, 1357842 req, miss ratio 0.4468, byte miss ratio 0.4468
result/tencentBlock.ns8287.oracleGeneral.zst LIRS cache size     1406, 1357842 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns8287.oracleGeneral.zst LIRS cache size     4218, 1357842 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns8287.oracleGeneral.zst LIRS cache size    14061, 1357842 req, miss ratio 0.3269, byte miss ratio 0.3269
result/tencentBlock.ns8287.oracleGeneral.zst LIRS cache size    28122, 1357842 req, miss ratio 0.2766, byte miss ratio 0.2766
result/tencentBlock.ns8287.oracleGeneral.zst LIRS cache size    56244, 1357842 req, miss ratio 0.1781, byte miss ratio 0.1781
result/tencentBlock.ns8287.oracleGeneral.zst LIRS cache size   112488, 1357842 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns8287.oracleGeneral.zst ARC cache size      140, 1357842 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns8287.oracleGeneral.zst ARC cache size      421, 1357842 req, miss ratio 0.3898, byte miss ratio 0.3898
result/tencentBlock.ns8287.oracleGeneral.zst ARC cache size     1406, 1357842 req, miss ratio 0.3825, byte miss ratio 0.3825
result/tencentBlock.ns8287.oracleGeneral.zst ARC cache size     4218, 1357842 req, miss ratio 0.3807, byte miss ratio 0.3807
result/tencentBlock.ns8287.oracleGeneral.zst ARC cache size    14061, 1357842 req, miss ratio 0.3294, byte miss ratio 0.3294
result/tencentBlock.ns8287.oracleGeneral.zst ARC cache size    28122, 1357842 req, miss ratio 0.2630, byte miss ratio 0.2630
result/tencentBlock.ns8287.oracleGeneral.zst ARC cache size    56244, 1357842 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns8287.oracleGeneral.zst ARC cache size   112488, 1357842 req, miss ratio 0.1136, byte miss ratio 0.1136
result/tencentBlock.ns8287.oracleGeneral.zst Cacheus cache size      140, 1357842 req, miss ratio 0.4066, byte miss ratio 0.4066
result/tencentBlock.ns8287.oracleGeneral.zst Cacheus cache size      421, 1357842 req, miss ratio 0.3895, byte miss ratio 0.3895
result/tencentBlock.ns8287.oracleGeneral.zst Cacheus cache size     1406, 1357842 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns8287.oracleGeneral.zst Cacheus cache size     4218, 1357842 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns8287.oracleGeneral.zst Cacheus cache size    14061, 1357842 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns8287.oracleGeneral.zst Cacheus cache size    28122, 1357842 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns8287.oracleGeneral.zst Cacheus cache size    56244, 1357842 req, miss ratio 0.1886, byte miss ratio 0.1886
result/tencentBlock.ns8287.oracleGeneral.zst Cacheus cache size   112488, 1357842 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns8287.oracleGeneral.zst Clock cache size      140, 1357842 req, miss ratio 0.4113, byte miss ratio 0.4113
result/tencentBlock.ns8287.oracleGeneral.zst Clock cache size      421, 1357842 req, miss ratio 0.3925, byte miss ratio 0.3925
result/tencentBlock.ns8287.oracleGeneral.zst Clock cache size     1406, 1357842 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns8287.oracleGeneral.zst Clock cache size     4218, 1357842 req, miss ratio 0.3810, byte miss ratio 0.3810
result/tencentBlock.ns8287.oracleGeneral.zst Clock cache size    14061, 1357842 req, miss ratio 0.3680, byte miss ratio 0.3680
result/tencentBlock.ns8287.oracleGeneral.zst Clock cache size    28122, 1357842 req, miss ratio 0.2917, byte miss ratio 0.2917
result/tencentBlock.ns8287.oracleGeneral.zst Clock cache size    56244, 1357842 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns8287.oracleGeneral.zst Clock cache size   112488, 1357842 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-d-1 cache size      140, 1357842 req, miss ratio 0.4016, byte miss ratio 0.4016
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-d-1 cache size      421, 1357842 req, miss ratio 0.3876, byte miss ratio 0.3876
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-d-1 cache size     1406, 1357842 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-d-1 cache size     4218, 1357842 req, miss ratio 0.3803, byte miss ratio 0.3803
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-d-1 cache size    14061, 1357842 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-d-1 cache size    28122, 1357842 req, miss ratio 0.2783, byte miss ratio 0.2783
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-d-1 cache size    56244, 1357842 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns8287.oracleGeneral.zst S3FIFO-d-1 cache size   112488, 1357842 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns8287.oracleGeneral.zst LRB cache size      140, 1357842 req, miss ratio 0.6012, byte miss ratio 0.6012
result/tencentBlock.ns8287.oracleGeneral.zst LRB cache size      421, 1357842 req, miss ratio 0.4809, byte miss ratio 0.4809
result/tencentBlock.ns8287.oracleGeneral.zst LRB cache size     1406, 1357842 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns8287.oracleGeneral.zst LRB cache size     4218, 1357842 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns8287.oracleGeneral.zst LRB cache size    14061, 1357842 req, miss ratio 0.2894, byte miss ratio 0.2894
result/tencentBlock.ns8287.oracleGeneral.zst LRB cache size    28122, 1357842 req, miss ratio 0.2120, byte miss ratio 0.2120
result/tencentBlock.ns8287.oracleGeneral.zst LRB cache size    56244, 1357842 req, miss ratio 0.1423, byte miss ratio 0.1423
result/tencentBlock.ns8287.oracleGeneral.zst LRB cache size   112488, 1357842 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns8287.oracleGeneral.zst B-LRU cache size      140, 1357842 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns8287.oracleGeneral.zst B-LRU cache size      421, 1357842 req, miss ratio 0.4636, byte miss ratio 0.4636
result/tencentBlock.ns8287.oracleGeneral.zst B-LRU cache size     1406, 1357842 req, miss ratio 0.4569, byte miss ratio 0.4569
result/tencentBlock.ns8287.oracleGeneral.zst B-LRU cache size     4218, 1357842 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns8287.oracleGeneral.zst B-LRU cache size    14061, 1357842 req, miss ratio 0.3923, byte miss ratio 0.3923
result/tencentBlock.ns8287.oracleGeneral.zst B-LRU cache size    28122, 1357842 req, miss ratio 0.3474, byte miss ratio 0.3474
result/tencentBlock.ns8287.oracleGeneral.zst B-LRU cache size    56244, 1357842 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns8287.oracleGeneral.zst B-LRU cache size   112488, 1357842 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns8287.oracleGeneral.zst S4LRU(25:25:25:25) cache size      140, 1357842 req, miss ratio 0.4259, byte miss ratio 0.4259
result/tencentBlock.ns8287.oracleGeneral.zst S4LRU(25:25:25:25) cache size      421, 1357842 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns8287.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1406, 1357842 req, miss ratio 0.3839, byte miss ratio 0.3839
