result/tencentBlock.ns12619.oracleGeneral.zst ARC cache size      228, 2069889 req, miss ratio 0.4778, byte miss ratio 0.4778
result/tencentBlock.ns12619.oracleGeneral.zst ARC cache size      685, 2069889 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns12619.oracleGeneral.zst ARC cache size     2286, 2069889 req, miss ratio 0.3928, byte miss ratio 0.3928
result/tencentBlock.ns12619.oracleGeneral.zst ARC cache size     6858, 2069889 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns12619.oracleGeneral.zst ARC cache size    22861, 2069889 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns12619.oracleGeneral.zst ARC cache size    45723, 2069889 req, miss ratio 0.2999, byte miss ratio 0.2999
result/tencentBlock.ns12619.oracleGeneral.zst ARC cache size    91446, 2069889 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns12619.oracleGeneral.zst ARC cache size   182892, 2069889 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns12619.oracleGeneral.zst S3FIFO-1 cache size      228, 2069889 req, miss ratio 0.4872, byte miss ratio 0.4872
result/tencentBlock.ns12619.oracleGeneral.zst S3FIFO-1 cache size      685, 2069889 req, miss ratio 0.4386, byte miss ratio 0.4386
result/tencentBlock.ns12619.oracleGeneral.zst S3FIFO-1 cache size     2286, 2069889 req, miss ratio 0.4058, byte miss ratio 0.4058
result/tencentBlock.ns12619.oracleGeneral.zst S3FIFO-1 cache size     6858, 2069889 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns12619.oracleGeneral.zst S3FIFO-1 cache size    22861, 2069889 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns12619.oracleGeneral.zst S3FIFO-1 cache size    45723, 2069889 req, miss ratio 0.2919, byte miss ratio 0.2919
result/tencentBlock.ns12619.oracleGeneral.zst S3FIFO-1 cache size    91446, 2069889 req, miss ratio 0.1752, byte miss ratio 0.1752
