result/tencentBlock.ns21633.oracleGeneral.zst FIFO cache size      301, 1869313 req, miss ratio 0.7557, byte miss ratio 0.7557
result/tencentBlock.ns21633.oracleGeneral.zst FIFO cache size      904, 1869313 req, miss ratio 0.7157, byte miss ratio 0.7157
result/tencentBlock.ns21633.oracleGeneral.zst FIFO cache size     3015, 1869313 req, miss ratio 0.6970, byte miss ratio 0.6970
result/tencentBlock.ns21633.oracleGeneral.zst FIFO cache size     9047, 1869313 req, miss ratio 0.6898, byte miss ratio 0.6898
result/tencentBlock.ns21633.oracleGeneral.zst FIFO cache size    30158, 1869313 req, miss ratio 0.6640, byte miss ratio 0.6640
result/tencentBlock.ns21633.oracleGeneral.zst FIFO cache size    60317, 1869313 req, miss ratio 0.6203, byte miss ratio 0.6203
result/tencentBlock.ns21633.oracleGeneral.zst FIFO cache size   120635, 1869313 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns21633.oracleGeneral.zst FIFO cache size   241270, 1869313 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns21633.oracleGeneral.zst Cacheus cache size      301, 1869313 req, miss ratio 0.6967, byte miss ratio 0.6967
result/tencentBlock.ns21633.oracleGeneral.zst Cacheus cache size      904, 1869313 req, miss ratio 0.6888, byte miss ratio 0.6888
result/tencentBlock.ns21633.oracleGeneral.zst Cacheus cache size     3015, 1869313 req, miss ratio 0.6862, byte miss ratio 0.6862
result/tencentBlock.ns21633.oracleGeneral.zst Cacheus cache size     9047, 1869313 req, miss ratio 0.6825, byte miss ratio 0.6825
result/tencentBlock.ns21633.oracleGeneral.zst Cacheus cache size    30158, 1869313 req, miss ratio 0.6213, byte miss ratio 0.6213
result/tencentBlock.ns21633.oracleGeneral.zst Cacheus cache size    60317, 1869313 req, miss ratio 0.5654, byte miss ratio 0.5654
result/tencentBlock.ns21633.oracleGeneral.zst Cacheus cache size   120635, 1869313 req, miss ratio 0.4430, byte miss ratio 0.4430
result/tencentBlock.ns21633.oracleGeneral.zst Cacheus cache size   241270, 1869313 req, miss ratio 0.1639, byte miss ratio 0.1639
result/tencentBlock.ns21633.oracleGeneral.zst clock2 cache size      301, 1869313 req, miss ratio 0.7033, byte miss ratio 0.7033
result/tencentBlock.ns21633.oracleGeneral.zst clock2 cache size      904, 1869313 req, miss ratio 0.6942, byte miss ratio 0.6942
result/tencentBlock.ns21633.oracleGeneral.zst clock2 cache size     3015, 1869313 req, miss ratio 0.6880, byte miss ratio 0.6880
result/tencentBlock.ns21633.oracleGeneral.zst clock2 cache size     9047, 1869313 req, miss ratio 0.6857, byte miss ratio 0.6857
result/tencentBlock.ns21633.oracleGeneral.zst clock2 cache size    30158, 1869313 req, miss ratio 0.6560, byte miss ratio 0.6560
result/tencentBlock.ns21633.oracleGeneral.zst clock2 cache size    60317, 1869313 req, miss ratio 0.6129, byte miss ratio 0.6129
result/tencentBlock.ns21633.oracleGeneral.zst clock2 cache size   120635, 1869313 req, miss ratio 0.4337, byte miss ratio 0.4337
result/tencentBlock.ns21633.oracleGeneral.zst clock2 cache size   241270, 1869313 req, miss ratio 0.1628, byte miss ratio 0.1628
result/tencentBlock.ns21633.oracleGeneral.zst LHD cache size      301, 1869313 req, miss ratio 0.7024, byte miss ratio 0.7024
result/tencentBlock.ns21633.oracleGeneral.zst LHD cache size      904, 1869313 req, miss ratio 0.6945, byte miss ratio 0.6945
result/tencentBlock.ns21633.oracleGeneral.zst LHD cache size     3015, 1869313 req, miss ratio 0.6880, byte miss ratio 0.6880
result/tencentBlock.ns21633.oracleGeneral.zst LHD cache size     9047, 1869313 req, miss ratio 0.6834, byte miss ratio 0.6834
result/tencentBlock.ns21633.oracleGeneral.zst LHD cache size    30158, 1869313 req, miss ratio 0.6346, byte miss ratio 0.6346
result/tencentBlock.ns21633.oracleGeneral.zst LHD cache size    60317, 1869313 req, miss ratio 0.5653, byte miss ratio 0.5653
result/tencentBlock.ns21633.oracleGeneral.zst LHD cache size   120635, 1869313 req, miss ratio 0.3878, byte miss ratio 0.3878
result/tencentBlock.ns21633.oracleGeneral.zst LHD cache size   241270, 1869313 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns21633.oracleGeneral.zst LRU cache size      301, 1869313 req, miss ratio 0.7119, byte miss ratio 0.7119
result/tencentBlock.ns21633.oracleGeneral.zst LRU cache size      904, 1869313 req, miss ratio 0.6952, byte miss ratio 0.6952
result/tencentBlock.ns21633.oracleGeneral.zst LRU cache size     3015, 1869313 req, miss ratio 0.6890, byte miss ratio 0.6890
result/tencentBlock.ns21633.oracleGeneral.zst LRU cache size     9047, 1869313 req, miss ratio 0.6863, byte miss ratio 0.6863
result/tencentBlock.ns21633.oracleGeneral.zst LRU cache size    30158, 1869313 req, miss ratio 0.6592, byte miss ratio 0.6592
result/tencentBlock.ns21633.oracleGeneral.zst LRU cache size    60317, 1869313 req, miss ratio 0.6135, byte miss ratio 0.6135
result/tencentBlock.ns21633.oracleGeneral.zst LRU cache size   120635, 1869313 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns21633.oracleGeneral.zst LRU cache size   241270, 1869313 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns21633.oracleGeneral.zst LIRS cache size      301, 1869313 req, miss ratio 0.7246, byte miss ratio 0.7246
result/tencentBlock.ns21633.oracleGeneral.zst LIRS cache size      904, 1869313 req, miss ratio 0.7130, byte miss ratio 0.7130
result/tencentBlock.ns21633.oracleGeneral.zst LIRS cache size     3015, 1869313 req, miss ratio 0.6939, byte miss ratio 0.6939
result/tencentBlock.ns21633.oracleGeneral.zst LIRS cache size     9047, 1869313 req, miss ratio 0.6748, byte miss ratio 0.6748
result/tencentBlock.ns21633.oracleGeneral.zst LIRS cache size    30158, 1869313 req, miss ratio 0.5740, byte miss ratio 0.5740
result/tencentBlock.ns21633.oracleGeneral.zst LIRS cache size    60317, 1869313 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns21633.oracleGeneral.zst LIRS cache size   120635, 1869313 req, miss ratio 0.3090, byte miss ratio 0.3090
result/tencentBlock.ns21633.oracleGeneral.zst LIRS cache size   241270, 1869313 req, miss ratio 0.1633, byte miss ratio 0.1633
