result/tencentBlock.ns8154.oracleGeneral.zst Clock cache size      493, 315543598 req, miss ratio 0.9009, byte miss ratio 0.9009
result/tencentBlock.ns8154.oracleGeneral.zst Clock cache size     1479, 315543598 req, miss ratio 0.6383, byte miss ratio 0.6383
result/tencentBlock.ns8154.oracleGeneral.zst Clock cache size     4930, 315543598 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns8154.oracleGeneral.zst Clock cache size    14790, 315543598 req, miss ratio 0.0470, byte miss ratio 0.0470
result/tencentBlock.ns8154.oracleGeneral.zst Clock cache size    49303, 315543598 req, miss ratio 0.0079, byte miss ratio 0.0079
result/tencentBlock.ns8154.oracleGeneral.zst Clock cache size    98606, 315543598 req, miss ratio 0.0051, byte miss ratio 0.0051
result/tencentBlock.ns8154.oracleGeneral.zst Clock cache size   197212, 315543598 req, miss ratio 0.0033, byte miss ratio 0.0033
result/tencentBlock.ns8154.oracleGeneral.zst Clock cache size   394424, 315543598 req, miss ratio 0.0016, byte miss ratio 0.0016
result/tencentBlock.ns8154.oracleGeneral.zst S3FIFO-1 cache size      493, 315543598 req, miss ratio 0.7765, byte miss ratio 0.7765
result/tencentBlock.ns8154.oracleGeneral.zst S3FIFO-1 cache size     1479, 315543598 req, miss ratio 0.5436, byte miss ratio 0.5436
result/tencentBlock.ns8154.oracleGeneral.zst S3FIFO-1 cache size     4930, 315543598 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns8154.oracleGeneral.zst S3FIFO-1 cache size    14790, 315543598 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns8154.oracleGeneral.zst S3FIFO-1 cache size    49303, 315543598 req, miss ratio 0.0067, byte miss ratio 0.0067
result/tencentBlock.ns8154.oracleGeneral.zst S3FIFO-1 cache size    98606, 315543598 req, miss ratio 0.0048, byte miss ratio 0.0048
result/tencentBlock.ns8154.oracleGeneral.zst S3FIFO-1 cache size   197212, 315543598 req, miss ratio 0.0030, byte miss ratio 0.0030
result/tencentBlock.ns8154.oracleGeneral.zst S3FIFO-1 cache size   394424, 315543598 req, miss ratio 0.0016, byte miss ratio 0.0016
result/tencentBlock.ns8154.oracleGeneral.zst Cacheus cache size      493, 315543598 req, miss ratio 0.8671, byte miss ratio 0.8671
result/tencentBlock.ns8154.oracleGeneral.zst Cacheus cache size     1479, 315543598 req, miss ratio 0.6086, byte miss ratio 0.6086
result/tencentBlock.ns8154.oracleGeneral.zst Cacheus cache size     4930, 315543598 req, miss ratio 0.1064, byte miss ratio 0.1064
result/tencentBlock.ns8154.oracleGeneral.zst Cacheus cache size    14790, 315543598 req, miss ratio 0.0359, byte miss ratio 0.0359
