result/tencentBlock.ns1342.oracleGeneral.zst LIRS cache size      328, 4151680 req, miss ratio 0.3711, byte miss ratio 0.3711
result/tencentBlock.ns1342.oracleGeneral.zst LIRS cache size      986, 4151680 req, miss ratio 0.3402, byte miss ratio 0.3402
result/tencentBlock.ns1342.oracleGeneral.zst LIRS cache size     3287, 4151680 req, miss ratio 0.3091, byte miss ratio 0.3091
result/tencentBlock.ns1342.oracleGeneral.zst LIRS cache size     9861, 4151680 req, miss ratio 0.2760, byte miss ratio 0.2760
result/tencentBlock.ns1342.oracleGeneral.zst LIRS cache size    32871, 4151680 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns1342.oracleGeneral.zst LIRS cache size    65742, 4151680 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns1342.oracleGeneral.zst LIRS cache size   131484, 4151680 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns1342.oracleGeneral.zst LIRS cache size   262969, 4151680 req, miss ratio 0.0816, byte miss ratio 0.0816
result/tencentBlock.ns1342.oracleGeneral.zst LHD cache size      328, 4151680 req, miss ratio 0.3747, byte miss ratio 0.3747
result/tencentBlock.ns1342.oracleGeneral.zst LHD cache size      986, 4151680 req, miss ratio 0.3442, byte miss ratio 0.3442
result/tencentBlock.ns1342.oracleGeneral.zst LHD cache size     3287, 4151680 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns1342.oracleGeneral.zst LHD cache size     9861, 4151680 req, miss ratio 0.2874, byte miss ratio 0.2874
result/tencentBlock.ns1342.oracleGeneral.zst LHD cache size    32871, 4151680 req, miss ratio 0.2499, byte miss ratio 0.2499
result/tencentBlock.ns1342.oracleGeneral.zst LHD cache size    65742, 4151680 req, miss ratio 0.2185, byte miss ratio 0.2185
result/tencentBlock.ns1342.oracleGeneral.zst LHD cache size   131484, 4151680 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns1342.oracleGeneral.zst LHD cache size   262969, 4151680 req, miss ratio 0.0818, byte miss ratio 0.0818
