result/tencentBlock.ns13052.oracleGeneral.zst LRU cache size      829, 2640548 req, miss ratio 0.6757, byte miss ratio 0.6757
result/tencentBlock.ns13052.oracleGeneral.zst LRU cache size     2487, 2640548 req, miss ratio 0.6669, byte miss ratio 0.6669
result/tencentBlock.ns13052.oracleGeneral.zst LRU cache size     8291, 2640548 req, miss ratio 0.6567, byte miss ratio 0.6567
result/tencentBlock.ns13052.oracleGeneral.zst LRU cache size    24873, 2640548 req, miss ratio 0.6288, byte miss ratio 0.6288
result/tencentBlock.ns13052.oracleGeneral.zst LRU cache size    82912, 2640548 req, miss ratio 0.5826, byte miss ratio 0.5826
result/tencentBlock.ns13052.oracleGeneral.zst LRU cache size   165825, 2640548 req, miss ratio 0.4908, byte miss ratio 0.4908
result/tencentBlock.ns13052.oracleGeneral.zst LRU cache size   331651, 2640548 req, miss ratio 0.3516, byte miss ratio 0.3516
result/tencentBlock.ns13052.oracleGeneral.zst LRU cache size   663303, 2640548 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns13052.oracleGeneral.zst clock2 cache size      829, 2640548 req, miss ratio 0.6741, byte miss ratio 0.6741
result/tencentBlock.ns13052.oracleGeneral.zst clock2 cache size     2487, 2640548 req, miss ratio 0.6666, byte miss ratio 0.6666
result/tencentBlock.ns13052.oracleGeneral.zst clock2 cache size     8291, 2640548 req, miss ratio 0.6562, byte miss ratio 0.6562
result/tencentBlock.ns13052.oracleGeneral.zst clock2 cache size    24873, 2640548 req, miss ratio 0.6294, byte miss ratio 0.6294
result/tencentBlock.ns13052.oracleGeneral.zst clock2 cache size    82912, 2640548 req, miss ratio 0.5881, byte miss ratio 0.5881
result/tencentBlock.ns13052.oracleGeneral.zst clock2 cache size   165825, 2640548 req, miss ratio 0.4985, byte miss ratio 0.4985
result/tencentBlock.ns13052.oracleGeneral.zst clock2 cache size   331651, 2640548 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns13052.oracleGeneral.zst clock2 cache size   663303, 2640548 req, miss ratio 0.3152, byte miss ratio 0.3152
