result/tencentBlock.ns15627.oracleGeneral.zst LHD cache size      402, 4596828 req, miss ratio 0.7533, byte miss ratio 0.7533
result/tencentBlock.ns15627.oracleGeneral.zst LHD cache size     1207, 4596828 req, miss ratio 0.6921, byte miss ratio 0.6921
result/tencentBlock.ns15627.oracleGeneral.zst LHD cache size     4024, 4596828 req, miss ratio 0.5037, byte miss ratio 0.5037
result/tencentBlock.ns15627.oracleGeneral.zst LHD cache size    12074, 4596828 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns15627.oracleGeneral.zst LHD cache size    40246, 4596828 req, miss ratio 0.2848, byte miss ratio 0.2848
result/tencentBlock.ns15627.oracleGeneral.zst LHD cache size    80493, 4596828 req, miss ratio 0.2319, byte miss ratio 0.2319
result/tencentBlock.ns15627.oracleGeneral.zst LHD cache size   160987, 4596828 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns15627.oracleGeneral.zst LHD cache size   321974, 4596828 req, miss ratio 0.0898, byte miss ratio 0.0898
result/tencentBlock.ns15627.oracleGeneral.zst Cacheus cache size      402, 4596828 req, miss ratio 0.7333, byte miss ratio 0.7333
result/tencentBlock.ns15627.oracleGeneral.zst Cacheus cache size     1207, 4596828 req, miss ratio 0.6826, byte miss ratio 0.6826
result/tencentBlock.ns15627.oracleGeneral.zst Cacheus cache size     4024, 4596828 req, miss ratio 0.5016, byte miss ratio 0.5016
result/tencentBlock.ns15627.oracleGeneral.zst Cacheus cache size    12074, 4596828 req, miss ratio 0.3706, byte miss ratio 0.3706
result/tencentBlock.ns15627.oracleGeneral.zst Cacheus cache size    40246, 4596828 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns15627.oracleGeneral.zst Cacheus cache size    80493, 4596828 req, miss ratio 0.2593, byte miss ratio 0.2593
result/tencentBlock.ns15627.oracleGeneral.zst Cacheus cache size   160987, 4596828 req, miss ratio 0.1363, byte miss ratio 0.1363
result/tencentBlock.ns15627.oracleGeneral.zst Cacheus cache size   321974, 4596828 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns15627.oracleGeneral.zst clock2 cache size      402, 4596828 req, miss ratio 0.7519, byte miss ratio 0.7519
result/tencentBlock.ns15627.oracleGeneral.zst clock2 cache size     1207, 4596828 req, miss ratio 0.7117, byte miss ratio 0.7117
result/tencentBlock.ns15627.oracleGeneral.zst clock2 cache size     4024, 4596828 req, miss ratio 0.5154, byte miss ratio 0.5154
result/tencentBlock.ns15627.oracleGeneral.zst clock2 cache size    12074, 4596828 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns15627.oracleGeneral.zst clock2 cache size    40246, 4596828 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns15627.oracleGeneral.zst clock2 cache size    80493, 4596828 req, miss ratio 0.2486, byte miss ratio 0.2486
result/tencentBlock.ns15627.oracleGeneral.zst clock2 cache size   160987, 4596828 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns15627.oracleGeneral.zst clock2 cache size   321974, 4596828 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns15627.oracleGeneral.zst LeCaR cache size      402, 4596828 req, miss ratio 0.7537, byte miss ratio 0.7537
