result/tencentBlock.ns17035.oracleGeneral.zst FIFO cache size      599, 4609924 req, miss ratio 0.6809, byte miss ratio 0.6809
result/tencentBlock.ns17035.oracleGeneral.zst FIFO cache size     1798, 4609924 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns17035.oracleGeneral.zst FIFO cache size     5995, 4609924 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns17035.oracleGeneral.zst FIFO cache size    17987, 4609924 req, miss ratio 0.3471, byte miss ratio 0.3471
result/tencentBlock.ns17035.oracleGeneral.zst FIFO cache size    59958, 4609924 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns17035.oracleGeneral.zst FIFO cache size   119916, 4609924 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns17035.oracleGeneral.zst FIFO cache size   239832, 4609924 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns17035.oracleGeneral.zst FIFO cache size   479665, 4609924 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns17035.oracleGeneral.zst LIRS cache size      599, 4609924 req, miss ratio 0.6021, byte miss ratio 0.6021
result/tencentBlock.ns17035.oracleGeneral.zst LIRS cache size     1798, 4609924 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns17035.oracleGeneral.zst LIRS cache size     5995, 4609924 req, miss ratio 0.3777, byte miss ratio 0.3777
result/tencentBlock.ns17035.oracleGeneral.zst LIRS cache size    17987, 4609924 req, miss ratio 0.3245, byte miss ratio 0.3245
result/tencentBlock.ns17035.oracleGeneral.zst LIRS cache size    59958, 4609924 req, miss ratio 0.2814, byte miss ratio 0.2814
result/tencentBlock.ns17035.oracleGeneral.zst LIRS cache size   119916, 4609924 req, miss ratio 0.2301, byte miss ratio 0.2301
result/tencentBlock.ns17035.oracleGeneral.zst LIRS cache size   239832, 4609924 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns17035.oracleGeneral.zst LIRS cache size   479665, 4609924 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns17035.oracleGeneral.zst LHD cache size      599, 4609924 req, miss ratio 0.6149, byte miss ratio 0.6149
result/tencentBlock.ns17035.oracleGeneral.zst LHD cache size     1798, 4609924 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns17035.oracleGeneral.zst LHD cache size     5995, 4609924 req, miss ratio 0.3677, byte miss ratio 0.3677
result/tencentBlock.ns17035.oracleGeneral.zst LHD cache size    17987, 4609924 req, miss ratio 0.3179, byte miss ratio 0.3179
result/tencentBlock.ns17035.oracleGeneral.zst LHD cache size    59958, 4609924 req, miss ratio 0.2641, byte miss ratio 0.2641
result/tencentBlock.ns17035.oracleGeneral.zst LHD cache size   119916, 4609924 req, miss ratio 0.2132, byte miss ratio 0.2132
result/tencentBlock.ns17035.oracleGeneral.zst LHD cache size   239832, 4609924 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns17035.oracleGeneral.zst LHD cache size   479665, 4609924 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns17035.oracleGeneral.zst LRU cache size      599, 4609924 req, miss ratio 0.6153, byte miss ratio 0.6153
result/tencentBlock.ns17035.oracleGeneral.zst LRU cache size     1798, 4609924 req, miss ratio 0.4829, byte miss ratio 0.4829
result/tencentBlock.ns17035.oracleGeneral.zst LRU cache size     5995, 4609924 req, miss ratio 0.3743, byte miss ratio 0.3743
result/tencentBlock.ns17035.oracleGeneral.zst LRU cache size    17987, 4609924 req, miss ratio 0.3281, byte miss ratio 0.3281
result/tencentBlock.ns17035.oracleGeneral.zst LRU cache size    59958, 4609924 req, miss ratio 0.2675, byte miss ratio 0.2675
result/tencentBlock.ns17035.oracleGeneral.zst LRU cache size   119916, 4609924 req, miss ratio 0.2300, byte miss ratio 0.2300
result/tencentBlock.ns17035.oracleGeneral.zst LRU cache size   239832, 4609924 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns17035.oracleGeneral.zst LRU cache size   479665, 4609924 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns17035.oracleGeneral.zst clock2 cache size      599, 4609924 req, miss ratio 0.6124, byte miss ratio 0.6124
result/tencentBlock.ns17035.oracleGeneral.zst clock2 cache size     1798, 4609924 req, miss ratio 0.4563, byte miss ratio 0.4563
result/tencentBlock.ns17035.oracleGeneral.zst clock2 cache size     5995, 4609924 req, miss ratio 0.3693, byte miss ratio 0.3693
result/tencentBlock.ns17035.oracleGeneral.zst clock2 cache size    17987, 4609924 req, miss ratio 0.3319, byte miss ratio 0.3319
result/tencentBlock.ns17035.oracleGeneral.zst clock2 cache size    59958, 4609924 req, miss ratio 0.2715, byte miss ratio 0.2715
result/tencentBlock.ns17035.oracleGeneral.zst clock2 cache size   119916, 4609924 req, miss ratio 0.2436, byte miss ratio 0.2436
result/tencentBlock.ns17035.oracleGeneral.zst clock2 cache size   239832, 4609924 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns17035.oracleGeneral.zst clock2 cache size   479665, 4609924 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns17035.oracleGeneral.zst ARC cache size      599, 4609924 req, miss ratio 0.5894, byte miss ratio 0.5894
result/tencentBlock.ns17035.oracleGeneral.zst ARC cache size     1798, 4609924 req, miss ratio 0.4020, byte miss ratio 0.4020
result/tencentBlock.ns17035.oracleGeneral.zst ARC cache size     5995, 4609924 req, miss ratio 0.3655, byte miss ratio 0.3655
result/tencentBlock.ns17035.oracleGeneral.zst ARC cache size    17987, 4609924 req, miss ratio 0.3195, byte miss ratio 0.3195
result/tencentBlock.ns17035.oracleGeneral.zst ARC cache size    59958, 4609924 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns17035.oracleGeneral.zst ARC cache size   119916, 4609924 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns17035.oracleGeneral.zst ARC cache size   239832, 4609924 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns17035.oracleGeneral.zst ARC cache size   479665, 4609924 req, miss ratio 0.1311, byte miss ratio 0.1311
