result/tencentBlock.ns22284.oracleGeneral.zst S3FIFO-1 cache size      256, 9787884 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns22284.oracleGeneral.zst S3FIFO-1 cache size      769, 9787884 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns22284.oracleGeneral.zst S3FIFO-1 cache size     2565, 9787884 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns22284.oracleGeneral.zst S3FIFO-1 cache size     7697, 9787884 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns22284.oracleGeneral.zst S3FIFO-1 cache size    25659, 9787884 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns22284.oracleGeneral.zst S3FIFO-1 cache size    51319, 9787884 req, miss ratio 0.0416, byte miss ratio 0.0416
result/tencentBlock.ns22284.oracleGeneral.zst S3FIFO-1 cache size   102639, 9787884 req, miss ratio 0.0292, byte miss ratio 0.0292
result/tencentBlock.ns22284.oracleGeneral.zst S3FIFO-1 cache size   205278, 9787884 req, miss ratio 0.0263, byte miss ratio 0.0263
result/tencentBlock.ns22284.oracleGeneral.zst FIFO cache size      256, 9787884 req, miss ratio 0.3535, byte miss ratio 0.3535
result/tencentBlock.ns22284.oracleGeneral.zst FIFO cache size      769, 9787884 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns22284.oracleGeneral.zst FIFO cache size     2565, 9787884 req, miss ratio 0.1797, byte miss ratio 0.1797
result/tencentBlock.ns22284.oracleGeneral.zst FIFO cache size     7697, 9787884 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns22284.oracleGeneral.zst FIFO cache size    25659, 9787884 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns22284.oracleGeneral.zst FIFO cache size    51319, 9787884 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns22284.oracleGeneral.zst FIFO cache size   102639, 9787884 req, miss ratio 0.0388, byte miss ratio 0.0388
result/tencentBlock.ns22284.oracleGeneral.zst FIFO cache size   205278, 9787884 req, miss ratio 0.0305, byte miss ratio 0.0305
result/tencentBlock.ns22284.oracleGeneral.zst Clock cache size      256, 9787884 req, miss ratio 0.2790, byte miss ratio 0.2790
result/tencentBlock.ns22284.oracleGeneral.zst Clock cache size      769, 9787884 req, miss ratio 0.1946, byte miss ratio 0.1946
result/tencentBlock.ns22284.oracleGeneral.zst Clock cache size     2565, 9787884 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns22284.oracleGeneral.zst Clock cache size     7697, 9787884 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns22284.oracleGeneral.zst Clock cache size    25659, 9787884 req, miss ratio 0.0832, byte miss ratio 0.0832
result/tencentBlock.ns22284.oracleGeneral.zst Clock cache size    51319, 9787884 req, miss ratio 0.0493, byte miss ratio 0.0493
result/tencentBlock.ns22284.oracleGeneral.zst Clock cache size   102639, 9787884 req, miss ratio 0.0299, byte miss ratio 0.0299
result/tencentBlock.ns22284.oracleGeneral.zst Clock cache size   205278, 9787884 req, miss ratio 0.0263, byte miss ratio 0.0263
result/tencentBlock.ns22284.oracleGeneral.zst LHD cache size      256, 9787884 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns22284.oracleGeneral.zst LHD cache size      769, 9787884 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns22284.oracleGeneral.zst LHD cache size     2565, 9787884 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns22284.oracleGeneral.zst LHD cache size     7697, 9787884 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns22284.oracleGeneral.zst LHD cache size    25659, 9787884 req, miss ratio 0.0720, byte miss ratio 0.0720
result/tencentBlock.ns22284.oracleGeneral.zst LHD cache size    51319, 9787884 req, miss ratio 0.0418, byte miss ratio 0.0418
