result/tencentBlock.ns4879.oracleGeneral.zst Cacheus cache size      260, 1431729 req, miss ratio 0.5771, byte miss ratio 0.5771
result/tencentBlock.ns4879.oracleGeneral.zst Cacheus cache size      781, 1431729 req, miss ratio 0.5681, byte miss ratio 0.5681
result/tencentBlock.ns4879.oracleGeneral.zst Cacheus cache size     2605, 1431729 req, miss ratio 0.5599, byte miss ratio 0.5599
result/tencentBlock.ns4879.oracleGeneral.zst Cacheus cache size     7816, 1431729 req, miss ratio 0.5484, byte miss ratio 0.5484
result/tencentBlock.ns4879.oracleGeneral.zst Cacheus cache size    26055, 1431729 req, miss ratio 0.4839, byte miss ratio 0.4839
result/tencentBlock.ns4879.oracleGeneral.zst Cacheus cache size    52111, 1431729 req, miss ratio 0.4375, byte miss ratio 0.4375
result/tencentBlock.ns4879.oracleGeneral.zst Cacheus cache size   104223, 1431729 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns4879.oracleGeneral.zst Cacheus cache size   208447, 1431729 req, miss ratio 0.1821, byte miss ratio 0.1821
result/tencentBlock.ns4879.oracleGeneral.zst LHD cache size      260, 1431729 req, miss ratio 0.5863, byte miss ratio 0.5863
result/tencentBlock.ns4879.oracleGeneral.zst LHD cache size      781, 1431729 req, miss ratio 0.5716, byte miss ratio 0.5716
result/tencentBlock.ns4879.oracleGeneral.zst LHD cache size     2605, 1431729 req, miss ratio 0.5622, byte miss ratio 0.5622
result/tencentBlock.ns4879.oracleGeneral.zst LHD cache size     7816, 1431729 req, miss ratio 0.5521, byte miss ratio 0.5521
result/tencentBlock.ns4879.oracleGeneral.zst LHD cache size    26055, 1431729 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns4879.oracleGeneral.zst LHD cache size    52111, 1431729 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns4879.oracleGeneral.zst LHD cache size   104223, 1431729 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns4879.oracleGeneral.zst LHD cache size   208447, 1431729 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns4879.oracleGeneral.zst ARC cache size      260, 1431729 req, miss ratio 0.5757, byte miss ratio 0.5757
result/tencentBlock.ns4879.oracleGeneral.zst ARC cache size      781, 1431729 req, miss ratio 0.5676, byte miss ratio 0.5676
result/tencentBlock.ns4879.oracleGeneral.zst ARC cache size     2605, 1431729 req, miss ratio 0.5602, byte miss ratio 0.5602
result/tencentBlock.ns4879.oracleGeneral.zst ARC cache size     7816, 1431729 req, miss ratio 0.5445, byte miss ratio 0.5445
result/tencentBlock.ns4879.oracleGeneral.zst ARC cache size    26055, 1431729 req, miss ratio 0.4660, byte miss ratio 0.4660
result/tencentBlock.ns4879.oracleGeneral.zst ARC cache size    52111, 1431729 req, miss ratio 0.4076, byte miss ratio 0.4076
result/tencentBlock.ns4879.oracleGeneral.zst ARC cache size   104223, 1431729 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns4879.oracleGeneral.zst ARC cache size   208447, 1431729 req, miss ratio 0.1821, byte miss ratio 0.1821
result/tencentBlock.ns4879.oracleGeneral.zst FIFO cache size      260, 1431729 req, miss ratio 0.6465, byte miss ratio 0.6465
result/tencentBlock.ns4879.oracleGeneral.zst FIFO cache size      781, 1431729 req, miss ratio 0.5969, byte miss ratio 0.5969
result/tencentBlock.ns4879.oracleGeneral.zst FIFO cache size     2605, 1431729 req, miss ratio 0.5723, byte miss ratio 0.5723
result/tencentBlock.ns4879.oracleGeneral.zst FIFO cache size     7816, 1431729 req, miss ratio 0.5588, byte miss ratio 0.5588
result/tencentBlock.ns4879.oracleGeneral.zst FIFO cache size    26055, 1431729 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns4879.oracleGeneral.zst FIFO cache size    52111, 1431729 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns4879.oracleGeneral.zst FIFO cache size   104223, 1431729 req, miss ratio 0.2818, byte miss ratio 0.2818
result/tencentBlock.ns4879.oracleGeneral.zst FIFO cache size   208447, 1431729 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns4879.oracleGeneral.zst S3FIFO-1 cache size      260, 1431729 req, miss ratio 0.5833, byte miss ratio 0.5833
result/tencentBlock.ns4879.oracleGeneral.zst S3FIFO-1 cache size      781, 1431729 req, miss ratio 0.5671, byte miss ratio 0.5671
result/tencentBlock.ns4879.oracleGeneral.zst S3FIFO-1 cache size     2605, 1431729 req, miss ratio 0.5585, byte miss ratio 0.5585
result/tencentBlock.ns4879.oracleGeneral.zst S3FIFO-1 cache size     7816, 1431729 req, miss ratio 0.5371, byte miss ratio 0.5371
