result/tencentBlock.ns4642.oracleGeneral.zst LHD cache size      331, 9207976 req, miss ratio 0.6361, byte miss ratio 0.6361
result/tencentBlock.ns4642.oracleGeneral.zst LHD cache size      994, 9207976 req, miss ratio 0.6105, byte miss ratio 0.6105
result/tencentBlock.ns4642.oracleGeneral.zst LHD cache size     3315, 9207976 req, miss ratio 0.5566, byte miss ratio 0.5566
result/tencentBlock.ns4642.oracleGeneral.zst LHD cache size     9945, 9207976 req, miss ratio 0.4370, byte miss ratio 0.4370
result/tencentBlock.ns4642.oracleGeneral.zst LHD cache size    33153, 9207976 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns4642.oracleGeneral.zst LHD cache size    66306, 9207976 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns4642.oracleGeneral.zst LHD cache size   132612, 9207976 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns4642.oracleGeneral.zst LHD cache size   265224, 9207976 req, miss ratio 0.0371, byte miss ratio 0.0371
result/tencentBlock.ns4642.oracleGeneral.zst ARC cache size      331, 9207976 req, miss ratio 0.6144, byte miss ratio 0.6144
result/tencentBlock.ns4642.oracleGeneral.zst ARC cache size      994, 9207976 req, miss ratio 0.5940, byte miss ratio 0.5940
result/tencentBlock.ns4642.oracleGeneral.zst ARC cache size     3315, 9207976 req, miss ratio 0.5232, byte miss ratio 0.5232
result/tencentBlock.ns4642.oracleGeneral.zst ARC cache size     9945, 9207976 req, miss ratio 0.4678, byte miss ratio 0.4678
result/tencentBlock.ns4642.oracleGeneral.zst ARC cache size    33153, 9207976 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns4642.oracleGeneral.zst ARC cache size    66306, 9207976 req, miss ratio 0.0907, byte miss ratio 0.0907
result/tencentBlock.ns4642.oracleGeneral.zst ARC cache size   132612, 9207976 req, miss ratio 0.0474, byte miss ratio 0.0474
result/tencentBlock.ns4642.oracleGeneral.zst ARC cache size   265224, 9207976 req, miss ratio 0.0365, byte miss ratio 0.0365
result/tencentBlock.ns4642.oracleGeneral.zst FIFO cache size      331, 9207976 req, miss ratio 0.6630, byte miss ratio 0.6630
result/tencentBlock.ns4642.oracleGeneral.zst FIFO cache size      994, 9207976 req, miss ratio 0.6245, byte miss ratio 0.6245
result/tencentBlock.ns4642.oracleGeneral.zst FIFO cache size     3315, 9207976 req, miss ratio 0.5758, byte miss ratio 0.5758
result/tencentBlock.ns4642.oracleGeneral.zst FIFO cache size     9945, 9207976 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns4642.oracleGeneral.zst FIFO cache size    33153, 9207976 req, miss ratio 0.2281, byte miss ratio 0.2281
result/tencentBlock.ns4642.oracleGeneral.zst FIFO cache size    66306, 9207976 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns4642.oracleGeneral.zst FIFO cache size   132612, 9207976 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns4642.oracleGeneral.zst FIFO cache size   265224, 9207976 req, miss ratio 0.0431, byte miss ratio 0.0431
result/tencentBlock.ns4642.oracleGeneral.zst Clock cache size      331, 9207976 req, miss ratio 0.6304, byte miss ratio 0.6304
result/tencentBlock.ns4642.oracleGeneral.zst Clock cache size      994, 9207976 req, miss ratio 0.6118, byte miss ratio 0.6118
result/tencentBlock.ns4642.oracleGeneral.zst Clock cache size     3315, 9207976 req, miss ratio 0.5718, byte miss ratio 0.5718
result/tencentBlock.ns4642.oracleGeneral.zst Clock cache size     9945, 9207976 req, miss ratio 0.5390, byte miss ratio 0.5390
result/tencentBlock.ns4642.oracleGeneral.zst Clock cache size    33153, 9207976 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns4642.oracleGeneral.zst Clock cache size    66306, 9207976 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns4642.oracleGeneral.zst Clock cache size   132612, 9207976 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns4642.oracleGeneral.zst Clock cache size   265224, 9207976 req, miss ratio 0.0365, byte miss ratio 0.0365
result/tencentBlock.ns4642.oracleGeneral.zst LeCaR cache size      331, 9207976 req, miss ratio 0.6278, byte miss ratio 0.6278
result/tencentBlock.ns4642.oracleGeneral.zst LeCaR cache size      994, 9207976 req, miss ratio 0.6073, byte miss ratio 0.6073
result/tencentBlock.ns4642.oracleGeneral.zst LeCaR cache size     3315, 9207976 req, miss ratio 0.5657, byte miss ratio 0.5657
result/tencentBlock.ns4642.oracleGeneral.zst LeCaR cache size     9945, 9207976 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns4642.oracleGeneral.zst LeCaR cache size    33153, 9207976 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns4642.oracleGeneral.zst LeCaR cache size    66306, 9207976 req, miss ratio 0.0916, byte miss ratio 0.0916
result/tencentBlock.ns4642.oracleGeneral.zst LeCaR cache size   132612, 9207976 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns4642.oracleGeneral.zst LeCaR cache size   265224, 9207976 req, miss ratio 0.0368, byte miss ratio 0.0368
result/tencentBlock.ns4642.oracleGeneral.zst LIRS cache size      331, 9207976 req, miss ratio 0.6202, byte miss ratio 0.6202
result/tencentBlock.ns4642.oracleGeneral.zst LIRS cache size      994, 9207976 req, miss ratio 0.5983, byte miss ratio 0.5983
result/tencentBlock.ns4642.oracleGeneral.zst LIRS cache size     3315, 9207976 req, miss ratio 0.5244, byte miss ratio 0.5244
result/tencentBlock.ns4642.oracleGeneral.zst LIRS cache size     9945, 9207976 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns4642.oracleGeneral.zst LIRS cache size    33153, 9207976 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns4642.oracleGeneral.zst LIRS cache size    66306, 9207976 req, miss ratio 0.0803, byte miss ratio 0.0803
result/tencentBlock.ns4642.oracleGeneral.zst LIRS cache size   132612, 9207976 req, miss ratio 0.0499, byte miss ratio 0.0499
result/tencentBlock.ns4642.oracleGeneral.zst LIRS cache size   265224, 9207976 req, miss ratio 0.0381, byte miss ratio 0.0381
result/tencentBlock.ns4642.oracleGeneral.zst clock2 cache size      331, 9207976 req, miss ratio 0.6294, byte miss ratio 0.6294
result/tencentBlock.ns4642.oracleGeneral.zst clock2 cache size      994, 9207976 req, miss ratio 0.6104, byte miss ratio 0.6104
result/tencentBlock.ns4642.oracleGeneral.zst clock2 cache size     3315, 9207976 req, miss ratio 0.5706, byte miss ratio 0.5706
result/tencentBlock.ns4642.oracleGeneral.zst clock2 cache size     9945, 9207976 req, miss ratio 0.5340, byte miss ratio 0.5340
result/tencentBlock.ns4642.oracleGeneral.zst clock2 cache size    33153, 9207976 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns4642.oracleGeneral.zst clock2 cache size    66306, 9207976 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns4642.oracleGeneral.zst clock2 cache size   132612, 9207976 req, miss ratio 0.0471, byte miss ratio 0.0471
result/tencentBlock.ns4642.oracleGeneral.zst clock2 cache size   265224, 9207976 req, miss ratio 0.0365, byte miss ratio 0.0365
result/tencentBlock.ns4642.oracleGeneral.zst Cacheus cache size      331, 9207976 req, miss ratio 0.6174, byte miss ratio 0.6174
result/tencentBlock.ns4642.oracleGeneral.zst Cacheus cache size      994, 9207976 req, miss ratio 0.6011, byte miss ratio 0.6011
result/tencentBlock.ns4642.oracleGeneral.zst Cacheus cache size     3315, 9207976 req, miss ratio 0.5461, byte miss ratio 0.5461
result/tencentBlock.ns4642.oracleGeneral.zst Cacheus cache size     9945, 9207976 req, miss ratio 0.4868, byte miss ratio 0.4868
result/tencentBlock.ns4642.oracleGeneral.zst Cacheus cache size    33153, 9207976 req, miss ratio 0.1556, byte miss ratio 0.1556
result/tencentBlock.ns4642.oracleGeneral.zst Cacheus cache size    66306, 9207976 req, miss ratio 0.0846, byte miss ratio 0.0846
result/tencentBlock.ns4642.oracleGeneral.zst Cacheus cache size   132612, 9207976 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns4642.oracleGeneral.zst Cacheus cache size   265224, 9207976 req, miss ratio 0.0369, byte miss ratio 0.0369
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-1 cache size      331, 9207976 req, miss ratio 0.6156, byte miss ratio 0.6156
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-1 cache size      994, 9207976 req, miss ratio 0.5967, byte miss ratio 0.5967
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-1 cache size     3315, 9207976 req, miss ratio 0.5214, byte miss ratio 0.5214
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-1 cache size     9945, 9207976 req, miss ratio 0.4660, byte miss ratio 0.4660
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-1 cache size    33153, 9207976 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-1 cache size    66306, 9207976 req, miss ratio 0.0824, byte miss ratio 0.0824
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-1 cache size   132612, 9207976 req, miss ratio 0.0471, byte miss ratio 0.0471
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-1 cache size   265224, 9207976 req, miss ratio 0.0365, byte miss ratio 0.0365
result/tencentBlock.ns4642.oracleGeneral.zst LRU cache size      331, 9207976 req, miss ratio 0.6324, byte miss ratio 0.6324
result/tencentBlock.ns4642.oracleGeneral.zst LRU cache size      994, 9207976 req, miss ratio 0.6129, byte miss ratio 0.6129
result/tencentBlock.ns4642.oracleGeneral.zst LRU cache size     3315, 9207976 req, miss ratio 0.5714, byte miss ratio 0.5714
result/tencentBlock.ns4642.oracleGeneral.zst LRU cache size     9945, 9207976 req, miss ratio 0.5393, byte miss ratio 0.5393
result/tencentBlock.ns4642.oracleGeneral.zst LRU cache size    33153, 9207976 req, miss ratio 0.1625, byte miss ratio 0.1625
result/tencentBlock.ns4642.oracleGeneral.zst LRU cache size    66306, 9207976 req, miss ratio 0.0941, byte miss ratio 0.0941
result/tencentBlock.ns4642.oracleGeneral.zst LRU cache size   132612, 9207976 req, miss ratio 0.0459, byte miss ratio 0.0459
result/tencentBlock.ns4642.oracleGeneral.zst LRU cache size   265224, 9207976 req, miss ratio 0.0378, byte miss ratio 0.0378
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-d-1 cache size      331, 9207976 req, miss ratio 0.6147, byte miss ratio 0.6147
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-d-1 cache size      994, 9207976 req, miss ratio 0.5963, byte miss ratio 0.5963
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-d-1 cache size     3315, 9207976 req, miss ratio 0.5217, byte miss ratio 0.5217
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-d-1 cache size     9945, 9207976 req, miss ratio 0.4663, byte miss ratio 0.4663
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-d-1 cache size    33153, 9207976 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-d-1 cache size    66306, 9207976 req, miss ratio 0.0828, byte miss ratio 0.0828
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-d-1 cache size   132612, 9207976 req, miss ratio 0.0472, byte miss ratio 0.0472
result/tencentBlock.ns4642.oracleGeneral.zst S3FIFO-d-1 cache size   265224, 9207976 req, miss ratio 0.0365, byte miss ratio 0.0365
result/tencentBlock.ns4642.oracleGeneral.zst LRB cache size      331, 9207976 req, miss ratio 0.6375, byte miss ratio 0.6375
result/tencentBlock.ns4642.oracleGeneral.zst LRB cache size      994, 9207976 req, miss ratio 0.5945, byte miss ratio 0.5945
result/tencentBlock.ns4642.oracleGeneral.zst LRB cache size     3315, 9207976 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns4642.oracleGeneral.zst LRB cache size     9945, 9207976 req, miss ratio 0.3458, byte miss ratio 0.3458
result/tencentBlock.ns4642.oracleGeneral.zst LRB cache size    33153, 9207976 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns4642.oracleGeneral.zst LRB cache size    66306, 9207976 req, miss ratio 0.0783, byte miss ratio 0.0783
result/tencentBlock.ns4642.oracleGeneral.zst LRB cache size   132612, 9207976 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns4642.oracleGeneral.zst LRB cache size   265224, 9207976 req, miss ratio 0.0384, byte miss ratio 0.0384
result/tencentBlock.ns4642.oracleGeneral.zst B-LRU cache size      331, 9207976 req, miss ratio 0.6366, byte miss ratio 0.6366
result/tencentBlock.ns4642.oracleGeneral.zst B-LRU cache size      994, 9207976 req, miss ratio 0.6181, byte miss ratio 0.6181
result/tencentBlock.ns4642.oracleGeneral.zst B-LRU cache size     3315, 9207976 req, miss ratio 0.5776, byte miss ratio 0.5776
result/tencentBlock.ns4642.oracleGeneral.zst B-LRU cache size     9945, 9207976 req, miss ratio 0.5464, byte miss ratio 0.5464
result/tencentBlock.ns4642.oracleGeneral.zst B-LRU cache size    33153, 9207976 req, miss ratio 0.1717, byte miss ratio 0.1717
result/tencentBlock.ns4642.oracleGeneral.zst B-LRU cache size    66306, 9207976 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns4642.oracleGeneral.zst B-LRU cache size   132612, 9207976 req, miss ratio 0.0673, byte miss ratio 0.0673
result/tencentBlock.ns4642.oracleGeneral.zst B-LRU cache size   265224, 9207976 req, miss ratio 0.0611, byte miss ratio 0.0611
