result/tencentBlock.ns21658.oracleGeneral.zst Clock cache size      180, 1711836 req, miss ratio 0.3879, byte miss ratio 0.3879
result/tencentBlock.ns21658.oracleGeneral.zst Clock cache size      540, 1711836 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns21658.oracleGeneral.zst Clock cache size     1800, 1711836 req, miss ratio 0.3492, byte miss ratio 0.3492
result/tencentBlock.ns21658.oracleGeneral.zst Clock cache size     5402, 1711836 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns21658.oracleGeneral.zst Clock cache size    18008, 1711836 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns21658.oracleGeneral.zst Clock cache size    36016, 1711836 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns21658.oracleGeneral.zst Clock cache size    72032, 1711836 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns21658.oracleGeneral.zst Clock cache size   144064, 1711836 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns21658.oracleGeneral.zst S3FIFO-1 cache size      180, 1711836 req, miss ratio 0.3688, byte miss ratio 0.3688
result/tencentBlock.ns21658.oracleGeneral.zst S3FIFO-1 cache size      540, 1711836 req, miss ratio 0.3509, byte miss ratio 0.3509
result/tencentBlock.ns21658.oracleGeneral.zst S3FIFO-1 cache size     1800, 1711836 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns21658.oracleGeneral.zst S3FIFO-1 cache size     5402, 1711836 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns21658.oracleGeneral.zst S3FIFO-1 cache size    18008, 1711836 req, miss ratio 0.2961, byte miss ratio 0.2961
result/tencentBlock.ns21658.oracleGeneral.zst S3FIFO-1 cache size    36016, 1711836 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns21658.oracleGeneral.zst S3FIFO-1 cache size    72032, 1711836 req, miss ratio 0.1483, byte miss ratio 0.1483
result/tencentBlock.ns21658.oracleGeneral.zst S3FIFO-1 cache size   144064, 1711836 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns21658.oracleGeneral.zst LeCaR cache size      180, 1711836 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns21658.oracleGeneral.zst LeCaR cache size      540, 1711836 req, miss ratio 0.3555, byte miss ratio 0.3555
result/tencentBlock.ns21658.oracleGeneral.zst LeCaR cache size     1800, 1711836 req, miss ratio 0.3488, byte miss ratio 0.3488
result/tencentBlock.ns21658.oracleGeneral.zst LeCaR cache size     5402, 1711836 req, miss ratio 0.3464, byte miss ratio 0.3464
result/tencentBlock.ns21658.oracleGeneral.zst LeCaR cache size    18008, 1711836 req, miss ratio 0.2874, byte miss ratio 0.2874
result/tencentBlock.ns21658.oracleGeneral.zst LeCaR cache size    36016, 1711836 req, miss ratio 0.2317, byte miss ratio 0.2317
result/tencentBlock.ns21658.oracleGeneral.zst LeCaR cache size    72032, 1711836 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns21658.oracleGeneral.zst LeCaR cache size   144064, 1711836 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns21658.oracleGeneral.zst Cacheus cache size      180, 1711836 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns21658.oracleGeneral.zst Cacheus cache size      540, 1711836 req, miss ratio 0.3534, byte miss ratio 0.3534
result/tencentBlock.ns21658.oracleGeneral.zst Cacheus cache size     1800, 1711836 req, miss ratio 0.3479, byte miss ratio 0.3479
result/tencentBlock.ns21658.oracleGeneral.zst Cacheus cache size     5402, 1711836 req, miss ratio 0.3467, byte miss ratio 0.3467
