result/tencentBlock.ns5253.oracleGeneral.zst LRU cache size      290, 1746091 req, miss ratio 0.5005, byte miss ratio 0.5005
result/tencentBlock.ns5253.oracleGeneral.zst LRU cache size      870, 1746091 req, miss ratio 0.4918, byte miss ratio 0.4918
result/tencentBlock.ns5253.oracleGeneral.zst LRU cache size     2901, 1746091 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns5253.oracleGeneral.zst LRU cache size     8705, 1746091 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns5253.oracleGeneral.zst LRU cache size    29019, 1746091 req, miss ratio 0.4380, byte miss ratio 0.4380
result/tencentBlock.ns5253.oracleGeneral.zst LRU cache size    58038, 1746091 req, miss ratio 0.3875, byte miss ratio 0.3875
result/tencentBlock.ns5253.oracleGeneral.zst LRU cache size   116076, 1746091 req, miss ratio 0.2235, byte miss ratio 0.2235
result/tencentBlock.ns5253.oracleGeneral.zst LRU cache size   232152, 1746091 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns5253.oracleGeneral.zst S3FIFO-1 cache size      290, 1746091 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns5253.oracleGeneral.zst S3FIFO-1 cache size      870, 1746091 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns5253.oracleGeneral.zst S3FIFO-1 cache size     2901, 1746091 req, miss ratio 0.4858, byte miss ratio 0.4858
result/tencentBlock.ns5253.oracleGeneral.zst S3FIFO-1 cache size     8705, 1746091 req, miss ratio 0.4831, byte miss ratio 0.4831
result/tencentBlock.ns5253.oracleGeneral.zst S3FIFO-1 cache size    29019, 1746091 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns5253.oracleGeneral.zst S3FIFO-1 cache size    58038, 1746091 req, miss ratio 0.3434, byte miss ratio 0.3434
result/tencentBlock.ns5253.oracleGeneral.zst S3FIFO-1 cache size   116076, 1746091 req, miss ratio 0.2226, byte miss ratio 0.2226
result/tencentBlock.ns5253.oracleGeneral.zst S3FIFO-1 cache size   232152, 1746091 req, miss ratio 0.1679, byte miss ratio 0.1679
