result/tencentBlock.ns18055.oracleGeneral.zst FIFO cache size      165, 2812006 req, miss ratio 0.6642, byte miss ratio 0.6642
result/tencentBlock.ns18055.oracleGeneral.zst FIFO cache size      496, 2812006 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns18055.oracleGeneral.zst FIFO cache size     1654, 2812006 req, miss ratio 0.3787, byte miss ratio 0.3787
result/tencentBlock.ns18055.oracleGeneral.zst FIFO cache size     4963, 2812006 req, miss ratio 0.3480, byte miss ratio 0.3480
result/tencentBlock.ns18055.oracleGeneral.zst FIFO cache size    16545, 2812006 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns18055.oracleGeneral.zst FIFO cache size    33091, 2812006 req, miss ratio 0.2556, byte miss ratio 0.2556
result/tencentBlock.ns18055.oracleGeneral.zst FIFO cache size    66182, 2812006 req, miss ratio 0.1768, byte miss ratio 0.1768
result/tencentBlock.ns18055.oracleGeneral.zst FIFO cache size   132364, 2812006 req, miss ratio 0.0873, byte miss ratio 0.0873
result/tencentBlock.ns18055.oracleGeneral.zst ARC cache size      165, 2812006 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns18055.oracleGeneral.zst ARC cache size      496, 2812006 req, miss ratio 0.3600, byte miss ratio 0.3600
result/tencentBlock.ns18055.oracleGeneral.zst ARC cache size     1654, 2812006 req, miss ratio 0.3371, byte miss ratio 0.3371
result/tencentBlock.ns18055.oracleGeneral.zst ARC cache size     4963, 2812006 req, miss ratio 0.3247, byte miss ratio 0.3247
result/tencentBlock.ns18055.oracleGeneral.zst ARC cache size    16545, 2812006 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns18055.oracleGeneral.zst ARC cache size    33091, 2812006 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns18055.oracleGeneral.zst ARC cache size    66182, 2812006 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns18055.oracleGeneral.zst ARC cache size   132364, 2812006 req, miss ratio 0.0634, byte miss ratio 0.0634
result/tencentBlock.ns18055.oracleGeneral.zst S3FIFO-1 cache size      165, 2812006 req, miss ratio 0.4076, byte miss ratio 0.4076
result/tencentBlock.ns18055.oracleGeneral.zst S3FIFO-1 cache size      496, 2812006 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns18055.oracleGeneral.zst S3FIFO-1 cache size     1654, 2812006 req, miss ratio 0.3348, byte miss ratio 0.3348
