result/tencentBlock.ns9462.oracleGeneral.zst S3FIFO-1 cache size      310, 4047844 req, miss ratio 0.4167, byte miss ratio 0.4167
result/tencentBlock.ns9462.oracleGeneral.zst S3FIFO-1 cache size      931, 4047844 req, miss ratio 0.3555, byte miss ratio 0.3555
result/tencentBlock.ns9462.oracleGeneral.zst S3FIFO-1 cache size     3104, 4047844 req, miss ratio 0.3354, byte miss ratio 0.3354
result/tencentBlock.ns9462.oracleGeneral.zst S3FIFO-1 cache size     9313, 4047844 req, miss ratio 0.3237, byte miss ratio 0.3237
result/tencentBlock.ns9462.oracleGeneral.zst S3FIFO-1 cache size    31045, 4047844 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns9462.oracleGeneral.zst S3FIFO-1 cache size    62090, 4047844 req, miss ratio 0.2524, byte miss ratio 0.2524
result/tencentBlock.ns9462.oracleGeneral.zst S3FIFO-1 cache size   124181, 4047844 req, miss ratio 0.1683, byte miss ratio 0.1683
result/tencentBlock.ns9462.oracleGeneral.zst S3FIFO-1 cache size   248363, 4047844 req, miss ratio 0.0808, byte miss ratio 0.0808
result/tencentBlock.ns9462.oracleGeneral.zst LIRS cache size      310, 4047844 req, miss ratio 0.4395, byte miss ratio 0.4395
result/tencentBlock.ns9462.oracleGeneral.zst LIRS cache size      931, 4047844 req, miss ratio 0.3823, byte miss ratio 0.3823
result/tencentBlock.ns9462.oracleGeneral.zst LIRS cache size     3104, 4047844 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns9462.oracleGeneral.zst LIRS cache size     9313, 4047844 req, miss ratio 0.3276, byte miss ratio 0.3276
result/tencentBlock.ns9462.oracleGeneral.zst LIRS cache size    31045, 4047844 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns9462.oracleGeneral.zst LIRS cache size    62090, 4047844 req, miss ratio 0.2324, byte miss ratio 0.2324
result/tencentBlock.ns9462.oracleGeneral.zst LIRS cache size   124181, 4047844 req, miss ratio 0.1607, byte miss ratio 0.1607
result/tencentBlock.ns9462.oracleGeneral.zst LIRS cache size   248363, 4047844 req, miss ratio 0.0819, byte miss ratio 0.0819
